maxi:1.517434E+00	mini:2.614198E-03
2.614198E-03	1.986821E-07
1.791541E-02	1.986821E-07
3.321663E-02	2.582868E-07
4.851784E-02	4.371007E-07
6.381905E-02	5.364418E-07
7.912027E-02	5.960464E-07
9.442148E-02	3.973643E-07
1.097227E-01	5.761782E-07
1.250239E-01	9.139379E-07
1.403251E-01	8.145968E-07
1.556263E-01	1.092752E-06
1.709276E-01	1.450380E-06
1.862288E-01	1.847744E-06
2.015300E-01	2.046426E-06
2.168312E-01	2.940496E-06
2.321324E-01	4.013379E-06
2.474336E-01	4.649162E-06
2.627348E-01	6.099542E-06
2.780361E-01	7.450581E-06
2.933373E-01	9.298325E-06
3.086385E-01	1.251698E-05
3.239397E-01	1.575549E-05
3.392409E-01	1.939138E-05
3.545421E-01	2.461672E-05
3.698433E-01	3.095468E-05
3.851446E-01	4.063050E-05
4.004458E-01	4.980961E-05
4.157470E-01	6.427368E-05
4.310482E-01	7.985036E-05
4.463494E-01	9.896358E-05
4.616506E-01	1.206597E-04
4.769518E-01	1.516938E-04
4.922530E-01	1.867811E-04
5.075543E-01	2.320210E-04
5.228555E-01	2.835790E-04
5.381567E-01	3.516873E-04
5.534579E-01	4.358689E-04
5.687591E-01	5.216599E-04
5.840603E-01	6.395578E-04
5.993615E-01	7.781784E-04
6.146628E-01	9.535154E-04
6.299640E-01	1.160820E-03
6.452652E-01	1.408537E-03
6.605664E-01	1.739621E-03
6.758676E-01	2.122223E-03
6.911688E-01	2.597968E-03
7.064700E-01	3.181140E-03
7.217713E-01	3.905376E-03
7.370725E-01	4.782160E-03
7.523737E-01	5.849421E-03
7.676749E-01	7.125874E-03
7.829761E-01	8.678575E-03
7.982773E-01	1.049211E-02
8.135785E-01	1.250446E-02
8.288798E-01	1.474774E-02
8.441810E-01	1.726649E-02
8.594822E-01	1.996253E-02
8.747834E-01	2.294340E-02
8.900846E-01	2.621651E-02
9.053858E-01	2.985754E-02
9.206870E-01	3.377670E-02
9.359883E-01	3.799522E-02
9.512895E-01	4.266115E-02
9.665907E-01	4.819560E-02
9.818919E-01	5.422556E-02
9.971931E-01	5.934550E-02
1.012494E+00	6.157136E-02
1.027796E+00	6.045139E-02
1.043097E+00	5.729238E-02
1.058398E+00	5.359153E-02
1.073699E+00	4.951431E-02
1.089000E+00	4.499316E-02
1.104302E+00	3.994399E-02
1.119603E+00	3.464311E-02
1.134904E+00	2.955749E-02
1.150205E+00	2.460967E-02
1.165506E+00	1.974897E-02
1.180808E+00	1.495540E-02
1.196109E+00	1.082315E-02
1.211410E+00	7.521133E-03
1.226711E+00	5.046964E-03
1.242013E+00	3.283223E-03
1.257314E+00	2.004623E-03
1.272615E+00	1.169443E-03
1.287916E+00	6.457567E-04
1.303217E+00	3.563563E-04
1.318519E+00	1.906157E-04
1.333820E+00	1.007517E-04
1.349121E+00	5.167723E-05
1.364422E+00	2.640486E-05
1.379723E+00	1.384815E-05
1.395025E+00	6.735325E-06
1.410326E+00	3.616015E-06
1.425627E+00	1.708666E-06
1.440928E+00	7.351240E-07
1.456230E+00	2.384186E-07
1.471531E+00	1.986821E-07
1.486832E+00	1.986821E-08
1.502133E+00	1.986821E-08
1.517434E+00	1.986821E-08
