maxi:1.300643E+00	mini:5.850438E-01
5.850438E-01	1.986821E-08
5.922720E-01	1.986821E-08
5.995003E-01	0.000000E+00
6.067286E-01	3.973643E-08
6.139569E-01	1.986821E-08
6.211851E-01	9.934107E-08
6.284134E-01	1.390775E-07
6.356417E-01	1.986821E-07
6.428700E-01	3.973643E-07
6.500982E-01	6.159147E-07
6.573265E-01	8.940697E-07
6.645548E-01	1.072884E-06
6.717831E-01	2.225240E-06
6.790113E-01	3.536542E-06
6.862396E-01	5.165736E-06
6.934679E-01	7.232030E-06
7.006962E-01	1.130501E-05
7.079245E-01	1.597404E-05
7.151527E-01	2.340476E-05
7.223810E-01	3.341834E-05
7.296093E-01	4.764398E-05
7.368376E-01	6.590287E-05
7.440658E-01	9.705623E-05
7.512941E-01	1.341303E-04
7.585224E-01	1.801054E-04
7.657507E-01	2.450943E-04
7.729789E-01	3.264546E-04
7.802072E-01	4.235109E-04
7.874355E-01	5.559325E-04
7.946638E-01	7.327000E-04
8.018920E-01	9.464820E-04
8.091203E-01	1.207570E-03
8.163486E-01	1.491487E-03
8.235769E-01	1.823127E-03
8.308051E-01	2.124409E-03
8.380334E-01	2.446830E-03
8.452617E-01	2.770305E-03
8.524900E-01	3.084103E-03
8.597182E-01	3.422519E-03
8.669465E-01	3.774663E-03
8.741748E-01	4.191160E-03
8.814031E-01	4.655739E-03
8.886313E-01	5.199651E-03
8.958596E-01	5.900741E-03
9.030879E-01	6.708841E-03
9.103162E-01	7.688940E-03
9.175444E-01	8.944790E-03
9.247727E-01	1.040359E-02
9.320010E-01	1.216509E-02
9.392293E-01	1.445264E-02
9.464575E-01	1.738769E-02
9.536858E-01	2.133691E-02
9.609141E-01	2.680216E-02
9.681424E-01	3.457659E-02
9.753707E-01	4.590376E-02
9.825989E-01	6.199286E-02
9.898272E-01	8.232530E-02
9.970555E-01	9.942017E-02
1.004284E+00	1.001628E-01
1.011512E+00	8.388565E-02
1.018740E+00	6.389517E-02
1.025969E+00	4.794812E-02
1.033197E+00	3.658525E-02
1.040425E+00	2.848081E-02
1.047653E+00	2.270466E-02
1.054882E+00	1.841384E-02
1.062110E+00	1.520209E-02
1.069338E+00	1.262283E-02
1.076567E+00	1.063051E-02
1.083795E+00	8.990169E-03
1.091023E+00	7.655760E-03
1.098251E+00	6.553888E-03
1.105480E+00	5.716781E-03
1.112708E+00	5.030453E-03
1.119936E+00	4.488786E-03
1.127164E+00	4.063527E-03
1.134393E+00	3.692846E-03
1.141621E+00	3.354490E-03
1.148849E+00	3.011962E-03
1.156078E+00	2.652824E-03
1.163306E+00	2.264440E-03
1.170534E+00	1.840731E-03
1.177762E+00	1.429498E-03
1.184991E+00	1.039565E-03
1.192219E+00	6.849170E-04
1.199447E+00	4.258752E-04
1.206675E+00	2.439022E-04
1.213904E+00	1.303355E-04
1.221132E+00	6.769101E-05
1.228360E+00	3.484885E-05
1.235589E+00	1.702706E-05
1.242817E+00	7.867813E-06
1.250045E+00	3.894170E-06
1.257273E+00	2.106031E-06
1.264502E+00	9.139379E-07
1.271730E+00	3.178914E-07
1.278958E+00	2.384186E-07
1.286187E+00	9.934107E-08
1.293415E+00	1.986821E-08
1.300643E+00	3.973643E-08
