maxi:1.346973E+00	mini:3.520579E-01
3.520579E-01	1.986821E-08
3.621075E-01	7.947286E-08
3.721572E-01	7.947286E-08
3.822068E-01	1.390775E-07
3.922565E-01	1.589457E-07
4.023061E-01	1.390775E-07
4.123558E-01	3.377597E-07
4.224054E-01	3.377597E-07
4.324550E-01	2.980232E-07
4.425047E-01	4.768372E-07
4.525543E-01	5.364418E-07
4.626040E-01	1.072884E-06
4.726536E-01	1.231829E-06
4.827033E-01	1.768271E-06
4.927529E-01	2.245108E-06
5.028025E-01	2.781550E-06
5.128522E-01	3.834565E-06
5.229018E-01	5.185604E-06
5.329515E-01	7.828077E-06
5.430011E-01	8.662542E-06
5.530507E-01	1.140436E-05
5.631004E-01	1.358986E-05
5.731500E-01	1.678864E-05
5.831997E-01	2.125899E-05
5.932493E-01	2.535184E-05
6.032990E-01	3.248453E-05
6.133486E-01	3.906091E-05
6.233982E-01	4.978975E-05
6.334479E-01	6.242593E-05
6.434975E-01	7.798274E-05
6.535472E-01	1.000365E-04
6.635968E-01	1.245340E-04
6.736465E-01	1.584689E-04
6.836961E-01	2.005299E-04
6.937457E-01	2.621611E-04
7.037954E-01	3.279249E-04
7.138450E-01	4.368027E-04
7.238947E-01	5.653501E-04
7.339443E-01	7.263223E-04
7.439940E-01	9.545286E-04
7.540436E-01	1.231889E-03
7.640932E-01	1.580973E-03
7.741429E-01	2.033810E-03
7.841925E-01	2.575735E-03
7.942422E-01	3.256063E-03
8.042918E-01	4.024386E-03
8.143415E-01	4.910131E-03
8.243911E-01	5.858839E-03
8.344407E-01	6.850183E-03
8.444904E-01	7.933398E-03
8.545400E-01	9.158830E-03
8.645897E-01	1.042823E-02
8.746393E-01	1.192003E-02
8.846890E-01	1.366587E-02
8.947386E-01	1.558026E-02
9.047882E-01	1.781108E-02
9.148379E-01	2.035308E-02
9.248875E-01	2.312384E-02
9.349372E-01	2.637716E-02
9.449868E-01	3.026032E-02
9.550365E-01	3.537953E-02
9.650861E-01	4.200272E-02
9.751357E-01	5.029958E-02
9.851854E-01	5.941013E-02
9.952350E-01	6.677244E-02
1.005285E+00	6.914403E-02
1.015334E+00	6.538296E-02
1.025384E+00	5.815216E-02
1.035434E+00	5.012816E-02
1.045483E+00	4.289562E-02
1.055533E+00	3.680446E-02
1.065583E+00	3.195409E-02
1.075632E+00	2.780463E-02
1.085682E+00	2.407465E-02
1.095731E+00	2.069851E-02
1.105781E+00	1.767468E-02
1.115831E+00	1.512031E-02
1.125880E+00	1.292058E-02
1.135930E+00	1.114414E-02
1.145980E+00	9.575049E-03
1.156029E+00	8.079072E-03
1.166079E+00	6.672144E-03
1.176129E+00	5.204141E-03
1.186178E+00	3.757417E-03
1.196228E+00	2.480725E-03
1.206278E+00	1.501620E-03
1.216327E+00	8.435845E-04
1.226377E+00	4.567901E-04
1.236426E+00	2.420346E-04
1.246476E+00	1.220703E-04
1.256526E+00	6.457170E-05
1.266575E+00	3.097455E-05
1.276625E+00	1.517932E-05
1.286675E+00	7.390976E-06
1.296724E+00	3.457069E-06
1.306774E+00	1.450380E-06
1.316824E+00	5.364418E-07
1.326873E+00	1.788139E-07
1.336923E+00	7.947286E-08
1.346973E+00	1.986821E-08
