maxi:1.372574E+00	mini:2.505882E-01
2.505882E-01	1.986821E-08
2.619214E-01	0.000000E+00
2.732546E-01	1.986821E-08
2.845878E-01	0.000000E+00
2.959210E-01	1.986821E-08
3.072542E-01	0.000000E+00
3.185874E-01	1.589457E-07
3.299206E-01	9.934107E-08
3.412538E-01	1.788139E-07
3.525869E-01	1.390775E-07
3.639201E-01	2.582868E-07
3.752533E-01	5.563100E-07
3.865865E-01	5.563100E-07
3.979197E-01	6.556511E-07
4.092529E-01	9.934107E-07
4.205861E-01	1.589457E-06
4.319193E-01	1.986821E-06
4.432525E-01	2.006690E-06
4.545857E-01	3.258387E-06
4.659189E-01	3.993511E-06
4.772521E-01	5.324682E-06
4.885853E-01	6.735325E-06
4.999184E-01	9.318193E-06
5.112516E-01	1.219908E-05
5.225848E-01	1.609325E-05
5.339180E-01	1.978874E-05
5.452512E-01	2.515316E-05
5.565844E-01	3.085534E-05
5.679176E-01	3.961722E-05
5.792508E-01	4.758437E-05
5.905840E-01	6.314119E-05
6.019172E-01	7.663170E-05
6.132504E-01	9.644032E-05
6.245836E-01	1.154343E-04
6.359168E-01	1.482169E-04
6.472500E-01	1.837214E-04
6.585831E-01	2.352198E-04
6.699163E-01	2.935727E-04
6.812495E-01	3.778140E-04
6.925827E-01	4.802744E-04
7.039159E-01	6.170869E-04
7.152491E-01	7.970730E-04
7.265823E-01	1.014511E-03
7.379155E-01	1.323104E-03
7.492487E-01	1.693249E-03
7.605819E-01	2.175987E-03
7.719151E-01	2.796650E-03
7.832483E-01	3.553391E-03
7.945815E-01	4.467130E-03
8.059146E-01	5.539139E-03
8.172478E-01	6.722212E-03
8.285810E-01	8.029004E-03
8.399142E-01	9.410342E-03
8.512474E-01	1.093904E-02
8.625806E-01	1.265444E-02
8.739138E-01	1.454141E-02
8.852470E-01	1.672924E-02
8.965802E-01	1.922085E-02
9.079134E-01	2.206788E-02
9.192466E-01	2.513822E-02
9.305798E-01	2.865448E-02
9.419130E-01	3.277777E-02
9.532462E-01	3.793921E-02
9.645793E-01	4.468354E-02
9.759125E-01	5.296232E-02
9.872457E-01	6.164354E-02
9.985789E-01	6.768306E-02
1.009912E+00	6.827611E-02
1.021245E+00	6.349198E-02
1.032579E+00	5.619866E-02
1.043912E+00	4.887996E-02
1.055245E+00	4.250866E-02
1.066578E+00	3.719942E-02
1.077911E+00	3.250271E-02
1.089244E+00	2.816770E-02
1.100578E+00	2.409786E-02
1.111911E+00	2.048228E-02
1.123244E+00	1.736371E-02
1.134577E+00	1.477764E-02
1.145910E+00	1.245699E-02
1.157244E+00	1.038359E-02
1.168577E+00	8.322616E-03
1.179910E+00	6.247759E-03
1.191243E+00	4.297853E-03
1.202576E+00	2.720137E-03
1.213910E+00	1.592815E-03
1.225243E+00	8.987387E-04
1.236576E+00	4.992485E-04
1.247909E+00	2.753337E-04
1.259242E+00	1.467069E-04
1.270576E+00	7.206202E-05
1.281909E+00	3.550450E-05
1.293242E+00	1.613299E-05
1.304575E+00	8.205573E-06
1.315908E+00	3.635883E-06
1.327242E+00	1.291434E-06
1.338575E+00	6.556511E-07
1.349908E+00	2.980232E-07
1.361241E+00	2.185504E-07
1.372574E+00	1.986821E-08
