maxi:1.605105E+00	mini:8.133285E-07
8.133285E-07	9.437402E-06
1.621398E-02	1.821915E-05
3.242715E-02	1.937151E-05
4.864032E-02	2.028545E-05
6.485349E-02	2.245108E-05
8.106666E-02	2.336502E-05
9.727983E-02	2.761682E-05
1.134930E-01	3.053745E-05
1.297062E-01	3.308058E-05
1.459193E-01	3.937880E-05
1.621325E-01	4.510085E-05
1.783457E-01	5.016724E-05
1.945588E-01	5.751848E-05
2.107720E-01	6.653865E-05
2.269852E-01	7.774433E-05
2.431983E-01	8.871158E-05
2.594115E-01	1.008908E-04
2.756247E-01	1.194477E-04
2.918378E-01	1.356800E-04
3.080510E-01	1.613696E-04
3.242642E-01	1.912514E-04
3.404774E-01	2.186696E-04
3.566905E-01	2.553662E-04
3.729037E-01	2.966324E-04
3.891169E-01	3.399253E-04
4.053300E-01	4.000068E-04
4.215432E-01	4.717509E-04
4.377564E-01	5.395810E-04
4.539695E-01	6.318688E-04
4.701827E-01	7.352829E-04
4.863959E-01	8.397897E-04
5.026090E-01	9.783506E-04
5.188222E-01	1.137416E-03
5.350354E-01	1.324316E-03
5.512485E-01	1.518985E-03
5.674617E-01	1.759966E-03
5.836749E-01	2.033750E-03
5.998881E-01	2.343158E-03
6.161012E-01	2.698859E-03
6.323144E-01	3.127873E-03
6.485276E-01	3.609180E-03
6.647407E-01	4.158338E-03
6.809539E-01	4.814625E-03
6.971671E-01	5.544662E-03
7.133802E-01	6.411831E-03
7.295934E-01	7.419745E-03
7.458066E-01	8.515994E-03
7.620197E-01	9.788712E-03
7.782329E-01	1.121024E-02
7.944461E-01	1.283789E-02
8.106592E-01	1.462030E-02
8.268724E-01	1.659205E-02
8.430856E-01	1.864479E-02
8.592988E-01	2.095030E-02
8.755119E-01	2.340815E-02
8.917251E-01	2.599676E-02
9.079383E-01	2.873751E-02
9.241514E-01	3.162869E-02
9.403646E-01	3.460753E-02
9.565778E-01	3.782467E-02
9.727909E-01	4.109470E-02
9.890041E-01	4.426767E-02
1.005217E+00	4.699725E-02
1.021430E+00	4.868130E-02
1.037644E+00	4.928593E-02
1.053857E+00	4.914830E-02
1.070070E+00	4.836837E-02
1.086283E+00	4.680069E-02
1.102496E+00	4.434087E-02
1.118709E+00	4.116925E-02
1.134923E+00	3.738256E-02
1.151136E+00	3.293822E-02
1.167349E+00	2.804474E-02
1.183562E+00	2.300700E-02
1.199775E+00	1.843363E-02
1.215988E+00	1.434614E-02
1.232202E+00	1.088907E-02
1.248415E+00	7.959227E-03
1.264628E+00	5.616903E-03
1.280841E+00	3.838261E-03
1.297054E+00	2.568742E-03
1.313267E+00	1.690527E-03
1.329481E+00	1.107037E-03
1.345694E+00	6.961425E-04
1.361907E+00	4.304846E-04
1.378120E+00	2.570550E-04
1.394333E+00	1.489520E-04
1.410546E+00	8.412202E-05
1.426760E+00	4.573663E-05
1.442973E+00	2.431870E-05
1.459186E+00	1.257658E-05
1.475399E+00	6.496906E-06
1.491612E+00	3.039837E-06
1.507825E+00	1.569589E-06
1.524039E+00	7.351240E-07
1.540252E+00	3.178914E-07
1.556465E+00	1.589457E-07
1.572678E+00	7.947286E-08
1.588891E+00	9.934107E-08
1.605105E+00	3.973643E-08
