maxi:1.360688E+00	mini:3.221586E-01
3.221586E-01	1.986821E-08
3.326488E-01	0.000000E+00
3.431390E-01	5.960464E-08
3.536292E-01	0.000000E+00
3.641193E-01	7.947286E-08
3.746095E-01	1.788139E-07
3.850997E-01	2.185504E-07
3.955899E-01	1.390775E-07
4.060801E-01	2.781550E-07
4.165703E-01	3.377597E-07
4.270605E-01	4.768372E-07
4.375507E-01	6.755193E-07
4.480409E-01	7.748604E-07
4.585311E-01	1.152356E-06
4.690213E-01	1.768271E-06
4.795115E-01	1.907349E-06
4.900017E-01	2.662341E-06
5.004919E-01	3.933907E-06
5.109821E-01	4.847844E-06
5.214723E-01	7.092953E-06
5.319625E-01	8.424123E-06
5.424527E-01	1.009305E-05
5.529429E-01	1.418591E-05
5.634331E-01	1.744429E-05
5.739233E-01	2.167622E-05
5.844134E-01	2.525250E-05
5.949036E-01	3.166993E-05
6.053938E-01	4.110734E-05
6.158840E-01	5.314747E-05
6.263742E-01	6.330013E-05
6.368644E-01	8.211533E-05
6.473546E-01	1.024405E-04
6.578448E-01	1.311898E-04
6.683350E-01	1.624425E-04
6.788252E-01	2.137224E-04
6.893154E-01	2.676646E-04
6.998056E-01	3.484488E-04
7.102958E-01	4.520218E-04
7.207860E-01	5.879601E-04
7.312762E-01	7.784168E-04
7.417664E-01	9.986957E-04
7.522566E-01	1.308660E-03
7.627468E-01	1.687944E-03
7.732370E-01	2.183497E-03
7.837272E-01	2.790968E-03
7.942174E-01	3.516177E-03
8.047075E-01	4.387955E-03
8.151977E-01	5.357126E-03
8.256879E-01	6.418626E-03
8.361781E-01	7.525901E-03
8.466683E-01	8.766750E-03
8.571585E-01	1.007406E-02
8.676487E-01	1.158319E-02
8.781389E-01	1.326136E-02
8.886291E-01	1.525716E-02
8.991193E-01	1.750720E-02
9.096095E-01	2.006630E-02
9.200997E-01	2.288663E-02
9.305899E-01	2.611923E-02
9.410801E-01	2.995062E-02
9.515703E-01	3.486574E-02
9.620605E-01	4.127957E-02
9.725507E-01	4.947152E-02
9.830409E-01	5.883869E-02
9.935311E-01	6.699359E-02
1.004021E+00	7.042603E-02
1.014511E+00	6.737159E-02
1.025002E+00	6.018412E-02
1.035492E+00	5.191284E-02
1.045982E+00	4.443024E-02
1.056472E+00	3.813823E-02
1.066962E+00	3.307905E-02
1.077453E+00	2.868764E-02
1.087943E+00	2.474300E-02
1.098433E+00	2.115637E-02
1.108923E+00	1.801699E-02
1.119413E+00	1.534643E-02
1.129904E+00	1.307646E-02
1.140394E+00	1.118010E-02
1.150884E+00	9.492159E-03
1.161374E+00	7.884284E-03
1.171864E+00	6.272952E-03
1.182355E+00	4.654348E-03
1.192845E+00	3.141046E-03
1.203335E+00	1.937131E-03
1.213825E+00	1.099169E-03
1.224315E+00	5.951921E-04
1.234806E+00	3.166993E-04
1.245296E+00	1.622041E-04
1.255786E+00	8.269151E-05
1.266276E+00	4.122655E-05
1.276766E+00	1.903375E-05
1.287257E+00	9.516875E-06
1.297747E+00	3.814697E-06
1.308237E+00	1.768271E-06
1.318727E+00	8.145968E-07
1.329217E+00	1.986821E-07
1.339708E+00	1.390775E-07
1.350198E+00	1.986821E-08
1.360688E+00	1.986821E-08
