maxi:2.350852E+00	mini:1.431058E-06
1.431058E-06	1.249909E-04
2.374739E-02	2.516905E-04
4.749336E-02	2.616048E-04
7.123932E-02	2.764463E-04
9.498528E-02	2.960165E-04
1.187312E-01	3.267924E-04
1.424772E-01	3.556808E-04
1.662232E-01	3.909667E-04
1.899691E-01	4.409154E-04
2.137151E-01	5.016526E-04
2.374611E-01	5.767544E-04
2.612070E-01	6.600221E-04
2.849530E-01	7.601579E-04
3.086989E-01	8.738041E-04
3.324449E-01	1.025140E-03
3.561909E-01	1.188894E-03
3.799368E-01	1.368264E-03
4.036828E-01	1.580596E-03
4.274288E-01	1.862526E-03
4.511747E-01	2.150913E-03
4.749207E-01	2.499084E-03
4.986666E-01	2.936780E-03
5.224126E-01	3.414075E-03
5.461586E-01	3.968616E-03
5.699045E-01	4.630069E-03
5.936505E-01	5.396624E-03
6.173965E-01	6.253342E-03
6.411424E-01	7.296999E-03
6.648884E-01	8.507093E-03
6.886344E-01	9.896914E-03
7.123803E-01	1.152245E-02
7.361263E-01	1.338571E-02
7.598722E-01	1.556847E-02
7.836182E-01	1.799325E-02
8.073642E-01	2.081052E-02
8.311101E-01	2.389640E-02
8.548561E-01	2.729102E-02
8.786021E-01	3.093278E-02
9.023480E-01	3.487762E-02
9.260940E-01	3.918797E-02
9.498399E-01	4.349486E-02
9.735859E-01	4.797882E-02
9.973319E-01	5.232062E-02
1.021078E+00	5.605525E-02
1.044824E+00	5.883388E-02
1.068570E+00	6.046726E-02
1.092316E+00	6.057294E-02
1.116062E+00	5.895386E-02
1.139808E+00	5.512385E-02
1.163554E+00	4.903016E-02
1.187300E+00	4.134180E-02
1.211046E+00	3.314648E-02
1.234791E+00	2.521936E-02
1.258537E+00	1.827296E-02
1.282283E+00	1.258969E-02
1.306029E+00	8.354207E-03
1.329775E+00	5.348404E-03
1.353521E+00	3.272851E-03
1.377267E+00	1.907249E-03
1.401013E+00	1.060565E-03
1.424759E+00	5.533695E-04
1.448505E+00	2.869169E-04
1.472251E+00	1.388391E-04
1.495997E+00	7.001559E-05
1.519743E+00	3.256400E-05
1.543489E+00	1.645088E-05
1.567235E+00	8.185705E-06
1.590981E+00	4.072984E-06
1.614727E+00	2.344449E-06
1.638473E+00	1.211961E-06
1.662219E+00	3.576279E-07
1.685965E+00	3.178914E-07
1.709711E+00	1.986821E-07
1.733457E+00	1.192093E-07
1.757203E+00	5.960464E-08
1.780949E+00	1.986821E-08
1.804695E+00	0.000000E+00
1.828441E+00	5.960464E-08
1.852187E+00	0.000000E+00
1.875932E+00	3.973643E-08
1.899678E+00	1.986821E-08
1.923424E+00	1.986821E-08
1.947170E+00	0.000000E+00
1.970916E+00	0.000000E+00
1.994662E+00	0.000000E+00
2.018408E+00	3.973643E-08
2.042154E+00	0.000000E+00
2.065900E+00	1.986821E-08
2.089646E+00	0.000000E+00
2.113392E+00	0.000000E+00
2.137138E+00	0.000000E+00
2.160884E+00	0.000000E+00
2.184630E+00	0.000000E+00
2.208376E+00	1.986821E-08
2.232122E+00	1.986821E-08
2.255868E+00	0.000000E+00
2.279614E+00	0.000000E+00
2.303360E+00	0.000000E+00
2.327106E+00	0.000000E+00
2.350852E+00	1.986821E-08
