maxi:1.470020E+00	mini:9.552440E-03
9.552440E-03	1.986821E-08
2.430464E-02	1.986821E-08
3.905683E-02	3.973643E-08
5.380903E-02	0.000000E+00
6.856123E-02	3.973643E-08
8.331342E-02	0.000000E+00
9.806562E-02	0.000000E+00
1.128178E-01	1.986821E-08
1.275700E-01	5.960464E-08
1.423222E-01	3.973643E-08
1.570744E-01	1.986821E-07
1.718266E-01	1.986821E-07
1.865788E-01	1.788139E-07
2.013310E-01	1.788139E-07
2.160832E-01	3.973643E-07
2.308354E-01	4.172325E-07
2.455876E-01	4.967054E-07
2.603398E-01	8.742015E-07
2.750920E-01	1.192093E-06
2.898442E-01	1.112620E-06
3.045964E-01	1.549721E-06
3.193486E-01	2.543132E-06
3.341008E-01	3.218651E-06
3.488530E-01	4.450480E-06
3.636052E-01	5.185604E-06
3.783574E-01	8.006891E-06
3.931096E-01	1.055002E-05
4.078617E-01	1.317263E-05
4.226139E-01	1.748403E-05
4.373661E-01	2.457698E-05
4.521183E-01	3.043811E-05
4.668705E-01	4.072984E-05
4.816227E-01	5.402168E-05
4.963749E-01	6.858508E-05
5.111271E-01	8.579095E-05
5.258793E-01	1.109242E-04
5.406315E-01	1.417994E-04
5.553837E-01	1.805425E-04
5.701359E-01	2.265175E-04
5.848881E-01	2.835194E-04
5.996403E-01	3.524820E-04
6.143925E-01	4.476309E-04
6.291447E-01	5.659461E-04
6.438969E-01	7.088184E-04
6.586491E-01	9.000301E-04
6.734013E-01	1.135528E-03
6.881535E-01	1.436651E-03
7.029057E-01	1.844207E-03
7.176579E-01	2.345959E-03
7.324101E-01	3.003895E-03
7.471623E-01	3.822426E-03
7.619145E-01	4.852116E-03
7.766667E-01	6.170313E-03
7.914189E-01	7.713377E-03
8.061711E-01	9.605070E-03
8.209233E-01	1.171563E-02
8.356754E-01	1.402253E-02
8.504276E-01	1.656419E-02
8.651798E-01	1.942003E-02
8.799320E-01	2.260234E-02
8.946842E-01	2.626608E-02
9.094364E-01	3.032146E-02
9.241886E-01	3.475358E-02
9.389408E-01	3.977072E-02
9.536930E-01	4.571978E-02
9.684452E-01	5.309333E-02
9.831974E-01	6.153981E-02
9.979496E-01	6.815672E-02
1.012702E+00	6.975404E-02
1.027454E+00	6.604910E-02
1.042206E+00	6.012479E-02
1.056958E+00	5.405976E-02
1.071711E+00	4.834004E-02
1.086463E+00	4.266198E-02
1.101215E+00	3.677227E-02
1.115967E+00	3.115445E-02
1.130719E+00	2.601496E-02
1.145472E+00	2.143759E-02
1.160224E+00	1.717456E-02
1.174976E+00	1.295219E-02
1.189728E+00	9.044329E-03
1.204480E+00	5.859355E-03
1.219233E+00	3.627340E-03
1.233985E+00	2.193014E-03
1.248737E+00	1.262168E-03
1.263489E+00	6.811420E-04
1.278241E+00	3.459851E-04
1.292994E+00	1.681050E-04
1.307746E+00	8.018812E-05
1.322498E+00	3.822645E-05
1.337250E+00	1.845757E-05
1.352002E+00	8.960565E-06
1.366755E+00	3.854434E-06
1.381507E+00	1.867612E-06
1.396259E+00	7.152557E-07
1.411011E+00	4.172325E-07
1.425763E+00	2.582868E-07
1.440516E+00	1.986821E-08
1.455268E+00	3.973643E-08
1.470020E+00	5.960464E-08
