maxi:1.311296E+00	mini:5.582984E-01
5.582984E-01	1.986821E-08
5.659044E-01	0.000000E+00
5.735105E-01	0.000000E+00
5.811165E-01	0.000000E+00
5.887225E-01	7.947286E-08
5.963286E-01	3.973643E-08
6.039346E-01	7.947286E-08
6.115406E-01	1.986821E-07
6.191467E-01	1.788139E-07
6.267527E-01	2.185504E-07
6.343588E-01	3.178914E-07
6.419648E-01	6.953875E-07
6.495708E-01	1.053015E-06
6.571769E-01	1.668930E-06
6.647829E-01	2.682209E-06
6.723890E-01	4.688899E-06
6.799950E-01	6.496906E-06
6.876010E-01	9.298325E-06
6.952071E-01	1.374880E-05
7.028131E-01	2.066294E-05
7.104191E-01	3.021955E-05
7.180252E-01	4.442533E-05
7.256312E-01	6.194909E-05
7.332373E-01	8.970499E-05
7.408433E-01	1.225471E-04
7.484493E-01	1.705090E-04
7.560554E-01	2.384186E-04
7.636614E-01	3.169378E-04
7.712674E-01	4.189412E-04
7.788735E-01	5.573034E-04
7.864795E-01	7.200837E-04
7.940856E-01	9.483099E-04
8.016916E-01	1.214465E-03
8.092976E-01	1.541913E-03
8.169037E-01	1.903474E-03
8.245097E-01	2.276818E-03
8.321158E-01	2.673944E-03
8.397218E-01	3.067712E-03
8.473278E-01	3.456056E-03
8.549339E-01	3.887693E-03
8.625399E-01	4.324079E-03
8.701459E-01	4.818777E-03
8.777520E-01	5.389035E-03
8.853580E-01	6.058236E-03
8.929641E-01	6.832580E-03
9.005701E-01	7.842124E-03
9.081761E-01	8.976380E-03
9.157822E-01	1.038710E-02
9.233882E-01	1.195576E-02
9.309942E-01	1.399277E-02
9.386003E-01	1.648247E-02
9.462063E-01	1.969202E-02
9.538124E-01	2.405884E-02
9.614184E-01	3.008372E-02
9.690244E-01	3.844933E-02
9.766305E-01	5.028814E-02
9.842365E-01	6.590863E-02
9.918426E-01	8.280989E-02
9.994486E-01	9.311553E-02
1.007055E+00	8.892266E-02
1.014661E+00	7.416656E-02
1.022267E+00	5.804670E-02
1.029873E+00	4.491790E-02
1.037479E+00	3.520676E-02
1.045085E+00	2.798208E-02
1.052691E+00	2.268147E-02
1.060297E+00	1.867346E-02
1.067903E+00	1.558667E-02
1.075509E+00	1.313361E-02
1.083115E+00	1.113117E-02
1.090721E+00	9.438872E-03
1.098327E+00	8.086026E-03
1.105933E+00	7.001281E-03
1.113539E+00	6.114483E-03
1.121145E+00	5.423983E-03
1.128751E+00	4.861693E-03
1.136357E+00	4.362285E-03
1.143963E+00	3.930509E-03
1.151569E+00	3.481150E-03
1.159175E+00	3.016035E-03
1.166781E+00	2.523303E-03
1.174387E+00	2.018948E-03
1.181994E+00	1.516044E-03
1.189600E+00	1.047830E-03
1.197206E+00	6.550948E-04
1.204812E+00	3.870130E-04
1.212418E+00	2.078811E-04
1.220024E+00	1.078645E-04
1.227630E+00	5.519390E-05
1.235236E+00	2.461672E-05
1.242842E+00	1.206001E-05
1.250448E+00	5.741914E-06
1.258054E+00	2.463659E-06
1.265660E+00	1.112620E-06
1.273266E+00	3.178914E-07
1.280872E+00	1.390775E-07
1.288478E+00	5.960464E-08
1.296084E+00	0.000000E+00
1.303690E+00	0.000000E+00
1.311296E+00	1.986821E-08
