maxi:1.332863E+00	mini:4.338164E-01
4.338164E-01	1.986821E-08
4.428977E-01	1.986821E-08
4.519790E-01	3.973643E-08
4.610602E-01	1.390775E-07
4.701415E-01	1.788139E-07
4.792228E-01	3.576279E-07
4.883041E-01	2.781550E-07
4.973854E-01	3.973643E-07
5.064666E-01	4.172325E-07
5.155479E-01	5.165736E-07
5.246292E-01	7.351240E-07
5.337105E-01	1.251698E-06
5.427918E-01	1.291434E-06
5.518730E-01	1.430511E-06
5.609543E-01	1.768271E-06
5.700356E-01	3.755093E-06
5.791169E-01	3.933907E-06
5.881981E-01	4.768372E-06
5.972794E-01	6.039937E-06
6.063607E-01	8.026759E-06
6.154420E-01	9.258588E-06
6.245233E-01	1.170238E-05
6.336045E-01	1.464287E-05
6.426858E-01	1.972914E-05
6.517671E-01	2.739827E-05
6.608484E-01	3.554424E-05
6.699297E-01	4.585584E-05
6.790109E-01	5.990267E-05
6.880922E-01	7.919470E-05
6.971735E-01	1.055002E-04
7.062548E-01	1.412233E-04
7.153360E-01	1.886090E-04
7.244173E-01	2.621611E-04
7.334986E-01	3.452897E-04
7.425799E-01	4.700820E-04
7.516612E-01	6.233454E-04
7.607424E-01	8.302530E-04
7.698237E-01	1.084407E-03
7.789050E-01	1.423478E-03
7.879863E-01	1.814624E-03
7.970676E-01	2.301216E-03
8.061488E-01	2.887905E-03
8.152301E-01	3.538787E-03
8.243114E-01	4.208763E-03
8.333927E-01	4.964550E-03
8.424739E-01	5.733808E-03
8.515552E-01	6.540835E-03
8.606365E-01	7.451157E-03
8.697178E-01	8.484046E-03
8.787991E-01	9.669324E-03
8.878803E-01	1.105634E-02
8.969616E-01	1.263318E-02
9.060429E-01	1.455253E-02
9.151242E-01	1.665044E-02
9.242055E-01	1.905904E-02
9.332867E-01	2.197846E-02
9.423680E-01	2.547586E-02
9.514493E-01	3.012788E-02
9.605306E-01	3.628079E-02
9.696118E-01	4.453023E-02
9.786931E-01	5.488255E-02
9.877744E-01	6.602309E-02
9.968557E-01	7.416908E-02
1.005937E+00	7.537949E-02
1.015018E+00	6.907568E-02
1.024100E+00	5.915548E-02
1.033181E+00	4.922344E-02
1.042262E+00	4.062217E-02
1.051343E+00	3.394175E-02
1.060425E+00	2.864192E-02
1.069506E+00	2.443908E-02
1.078587E+00	2.095326E-02
1.087668E+00	1.785400E-02
1.096750E+00	1.525575E-02
1.105831E+00	1.299838E-02
1.114912E+00	1.115465E-02
1.123994E+00	9.613216E-03
1.133075E+00	8.356631E-03
1.142156E+00	7.280568E-03
1.151237E+00	6.319563E-03
1.160319E+00	5.379637E-03
1.169400E+00	4.363020E-03
1.178481E+00	3.369967E-03
1.187563E+00	2.406637E-03
1.196644E+00	1.550416E-03
1.205725E+00	9.057522E-04
1.214806E+00	4.808505E-04
1.223888E+00	2.382199E-04
1.232969E+00	1.166860E-04
1.242050E+00	5.523364E-05
1.251131E+00	2.346436E-05
1.260213E+00	1.039108E-05
1.269294E+00	4.132589E-06
1.278375E+00	1.688798E-06
1.287457E+00	8.940697E-07
1.296538E+00	3.774961E-07
1.305619E+00	9.934107E-08
1.314700E+00	3.973643E-08
1.323782E+00	0.000000E+00
1.332863E+00	1.986821E-08
