maxi:1.473637E+00	mini:1.474674E-03
1.474674E-03	1.986821E-08
1.634500E-02	7.947286E-08
3.121533E-02	1.986821E-08
4.608566E-02	7.947286E-08
6.095599E-02	5.960464E-08
7.582632E-02	1.986821E-08
9.069665E-02	2.185504E-07
1.055670E-01	2.185504E-07
1.204373E-01	2.384186E-07
1.353076E-01	2.781550E-07
1.501780E-01	3.576279E-07
1.650483E-01	4.768372E-07
1.799186E-01	5.165736E-07
1.947890E-01	4.371007E-07
2.096593E-01	6.357829E-07
2.245296E-01	8.344650E-07
2.393999E-01	1.092752E-06
2.542703E-01	1.847744E-06
2.691406E-01	2.264977E-06
2.840109E-01	2.443790E-06
2.988813E-01	3.993511E-06
3.137516E-01	4.827976E-06
3.286219E-01	6.576379E-06
3.434922E-01	8.324782E-06
3.583626E-01	1.078844E-05
3.732329E-01	1.384815E-05
3.881032E-01	1.833836E-05
4.029736E-01	2.364318E-05
4.178439E-01	3.051758E-05
4.327142E-01	4.053116E-05
4.475845E-01	5.096197E-05
4.624549E-01	6.457170E-05
4.773252E-01	8.406242E-05
4.921955E-01	1.010895E-04
5.070659E-01	1.273155E-04
5.219362E-01	1.626412E-04
5.368065E-01	2.025763E-04
5.516768E-01	2.523065E-04
5.665472E-01	3.141562E-04
5.814175E-01	3.905892E-04
5.962878E-01	4.824599E-04
6.111582E-01	5.952915E-04
6.260285E-01	7.420778E-04
6.408988E-01	9.202957E-04
6.557691E-01	1.140793E-03
6.706395E-01	1.421511E-03
6.855098E-01	1.768867E-03
7.003801E-01	2.212942E-03
7.152505E-01	2.767106E-03
7.301208E-01	3.466944E-03
7.449911E-01	4.325688E-03
7.598614E-01	5.399128E-03
7.747318E-01	6.700397E-03
7.896021E-01	8.281708E-03
8.044724E-01	1.012131E-02
8.193428E-01	1.220163E-02
8.342131E-01	1.452537E-02
8.490834E-01	1.703121E-02
8.639538E-01	1.978368E-02
8.788241E-01	2.289917E-02
8.936944E-01	2.635783E-02
9.085647E-01	3.017865E-02
9.234351E-01	3.434930E-02
9.383054E-01	3.898577E-02
9.531757E-01	4.429807E-02
9.680461E-01	5.071433E-02
9.829164E-01	5.790355E-02
9.977867E-01	6.374947E-02
1.012657E+00	6.559171E-02
1.027527E+00	6.315054E-02
1.042398E+00	5.855960E-02
1.057268E+00	5.367380E-02
1.072138E+00	4.879969E-02
1.087009E+00	4.369529E-02
1.101879E+00	3.819486E-02
1.116749E+00	3.274192E-02
1.131620E+00	2.760857E-02
1.146490E+00	2.289901E-02
1.161360E+00	1.844315E-02
1.176231E+00	1.400127E-02
1.191101E+00	1.000094E-02
1.205971E+00	6.721218E-03
1.220842E+00	4.343271E-03
1.235712E+00	2.733727E-03
1.250582E+00	1.653910E-03
1.265453E+00	9.267131E-04
1.280323E+00	4.934072E-04
1.295193E+00	2.573331E-04
1.310064E+00	1.330773E-04
1.324934E+00	6.419420E-05
1.339804E+00	3.260374E-05
1.354675E+00	1.595418E-05
1.369545E+00	7.927418E-06
1.384415E+00	4.072984E-06
1.399286E+00	2.165635E-06
1.414156E+00	9.735425E-07
1.429026E+00	4.371007E-07
1.443897E+00	2.384186E-07
1.458767E+00	3.973643E-08
1.473637E+00	1.986821E-08
