maxi:1.559240E+00	mini:3.291411E-04
3.291411E-04	5.761782E-07
1.607571E-02	1.152356E-06
3.182229E-02	1.192093E-06
4.756886E-02	1.351039E-06
6.331543E-02	1.509984E-06
7.906201E-02	1.748403E-06
9.480858E-02	1.907349E-06
1.105552E-01	2.364318E-06
1.263017E-01	2.761682E-06
1.420483E-01	3.317992E-06
1.577949E-01	3.894170E-06
1.735414E-01	5.304813E-06
1.892880E-01	5.722046E-06
2.050346E-01	7.987022E-06
2.207812E-01	8.781751E-06
2.365277E-01	1.172225E-05
2.522743E-01	1.468261E-05
2.680209E-01	1.601378E-05
2.837675E-01	2.082189E-05
2.995140E-01	2.630552E-05
3.152606E-01	3.218651E-05
3.310072E-01	4.039208E-05
3.467537E-01	5.024672E-05
3.625003E-01	6.222725E-05
3.782469E-01	7.591645E-05
3.939935E-01	9.359916E-05
4.097400E-01	1.133084E-04
4.254866E-01	1.392563E-04
4.412332E-01	1.730522E-04
4.569798E-01	2.124707E-04
4.727263E-01	2.522071E-04
4.884729E-01	3.048976E-04
5.042195E-01	3.693899E-04
5.199660E-01	4.531940E-04
5.357126E-01	5.419056E-04
5.514592E-01	6.583532E-04
5.672058E-01	7.899205E-04
5.829523E-01	9.437203E-04
5.986989E-01	1.140873E-03
6.144455E-01	1.364390E-03
6.301921E-01	1.649717E-03
6.459386E-01	1.976152E-03
6.616852E-01	2.373318E-03
6.774318E-01	2.852639E-03
6.931783E-01	3.441691E-03
7.089249E-01	4.137834E-03
7.246715E-01	4.998883E-03
7.404181E-01	6.018937E-03
7.561646E-01	7.237991E-03
7.719112E-01	8.649250E-03
7.876578E-01	1.030127E-02
8.034044E-01	1.220091E-02
8.191509E-01	1.433861E-02
8.348975E-01	1.670051E-02
8.506441E-01	1.926961E-02
8.663906E-01	2.201684E-02
8.821372E-01	2.503234E-02
8.978838E-01	2.838347E-02
9.136304E-01	3.198747E-02
9.293769E-01	3.578679E-02
9.451235E-01	3.994022E-02
9.608701E-01	4.445084E-02
9.766167E-01	4.961173E-02
9.923632E-01	5.439335E-02
1.008110E+00	5.744698E-02
1.023856E+00	5.791326E-02
1.039603E+00	5.635289E-02
1.055350E+00	5.385369E-02
1.071096E+00	5.082885E-02
1.086843E+00	4.718081E-02
1.102589E+00	4.275952E-02
1.118336E+00	3.789560E-02
1.134082E+00	3.275261E-02
1.149829E+00	2.767024E-02
1.165576E+00	2.242490E-02
1.181322E+00	1.738830E-02
1.197069E+00	1.290621E-02
1.212815E+00	9.315570E-03
1.228562E+00	6.533901E-03
1.244308E+00	4.367332E-03
1.260055E+00	2.771715E-03
1.275802E+00	1.674434E-03
1.291548E+00	9.854833E-04
1.307295E+00	5.660653E-04
1.323041E+00	3.257195E-04
1.338788E+00	1.764695E-04
1.354534E+00	1.013875E-04
1.370281E+00	5.171696E-05
1.386028E+00	2.809366E-05
1.401774E+00	1.376867E-05
1.417521E+00	6.675720E-06
1.433267E+00	3.814697E-06
1.449014E+00	1.629194E-06
1.464760E+00	7.947286E-07
1.480507E+00	3.576279E-07
1.496254E+00	1.192093E-07
1.512000E+00	0.000000E+00
1.527747E+00	5.960464E-08
1.543493E+00	0.000000E+00
1.559240E+00	1.986821E-08
