maxi:1.547903E+00	mini:1.719543E-05
1.719543E-05	1.331170E-06
1.565241E-02	2.841155E-06
3.128761E-02	2.980232E-06
4.692282E-02	3.159046E-06
6.255803E-02	3.377597E-06
7.819324E-02	4.172325E-06
9.382845E-02	4.410744E-06
1.094637E-01	4.986922E-06
1.250989E-01	6.337961E-06
1.407341E-01	7.470449E-06
1.563693E-01	8.841356E-06
1.720045E-01	9.814898E-06
1.876397E-01	1.265605E-05
2.032749E-01	1.458327E-05
2.189101E-01	1.881520E-05
2.345453E-01	2.278884E-05
2.501806E-01	2.598763E-05
2.658158E-01	3.206730E-05
2.814510E-01	3.826618E-05
2.970862E-01	4.426638E-05
3.127214E-01	5.590916E-05
3.283566E-01	6.755193E-05
3.439918E-01	8.038680E-05
3.596270E-01	9.820859E-05
3.752622E-01	1.159906E-04
3.908974E-01	1.390179E-04
4.065326E-01	1.682639E-04
4.221679E-01	2.025565E-04
4.378031E-01	2.404451E-04
4.534383E-01	2.870560E-04
4.690735E-01	3.426075E-04
4.847087E-01	4.126032E-04
5.003439E-01	4.908641E-04
5.159791E-01	5.885959E-04
5.316143E-01	6.911953E-04
5.472495E-01	8.239547E-04
5.628847E-01	9.848475E-04
5.785200E-01	1.150787E-03
5.941552E-01	1.372099E-03
6.097904E-01	1.608650E-03
6.254256E-01	1.905878E-03
6.410608E-01	2.253671E-03
6.566960E-01	2.672791E-03
6.723312E-01	3.161629E-03
6.879664E-01	3.730098E-03
7.036016E-01	4.435956E-03
7.192368E-01	5.257169E-03
7.348721E-01	6.228507E-03
7.505073E-01	7.341822E-03
7.661425E-01	8.636951E-03
7.817777E-01	1.013756E-02
7.974129E-01	1.187050E-02
8.130481E-01	1.381954E-02
8.286833E-01	1.596355E-02
8.443185E-01	1.820215E-02
8.599537E-01	2.073501E-02
8.755889E-01	2.343045E-02
8.912242E-01	2.635823E-02
9.068594E-01	2.946736E-02
9.224946E-01	3.283590E-02
9.381298E-01	3.639356E-02
9.537650E-01	4.020723E-02
9.694002E-01	4.431808E-02
9.850354E-01	4.866552E-02
1.000671E+00	5.218689E-02
1.016306E+00	5.392096E-02
1.031941E+00	5.384016E-02
1.047576E+00	5.265357E-02
1.063211E+00	5.073979E-02
1.078847E+00	4.819695E-02
1.094482E+00	4.490125E-02
1.110117E+00	4.091851E-02
1.125752E+00	3.644055E-02
1.141388E+00	3.166280E-02
1.157023E+00	2.672017E-02
1.172658E+00	2.163168E-02
1.188293E+00	1.683994E-02
1.203928E+00	1.274661E-02
1.219564E+00	9.417276E-03
1.235199E+00	6.701171E-03
1.250834E+00	4.574239E-03
1.266469E+00	2.986769E-03
1.282104E+00	1.874646E-03
1.297740E+00	1.155078E-03
1.313375E+00	7.042885E-04
1.329010E+00	4.170537E-04
1.344645E+00	2.469023E-04
1.360280E+00	1.372099E-04
1.375916E+00	8.028746E-05
1.391551E+00	4.194180E-05
1.407186E+00	2.171596E-05
1.422821E+00	1.102686E-05
1.438456E+00	5.741914E-06
1.454092E+00	2.721945E-06
1.469727E+00	1.172225E-06
1.485362E+00	6.556511E-07
1.500997E+00	1.986821E-07
1.516633E+00	1.192093E-07
1.532268E+00	7.947286E-08
1.547903E+00	1.986821E-08
