maxi:1.310824E+00	mini:4.576126E-01
4.576126E-01	1.986821E-08
4.662309E-01	1.986821E-08
4.748492E-01	5.960464E-08
4.834675E-01	0.000000E+00
4.920858E-01	1.986821E-08
5.007041E-01	5.960464E-08
5.093224E-01	1.390775E-07
5.179407E-01	1.589457E-07
5.265590E-01	2.185504E-07
5.351773E-01	2.781550E-07
5.437956E-01	2.384186E-07
5.524139E-01	6.357829E-07
5.610322E-01	5.364418E-07
5.696505E-01	7.152557E-07
5.782688E-01	8.742015E-07
5.868871E-01	1.231829E-06
5.955054E-01	1.887480E-06
6.041237E-01	2.304713E-06
6.127420E-01	2.821287E-06
6.213603E-01	4.013379E-06
6.299786E-01	4.669031E-06
6.385969E-01	7.450581E-06
6.472152E-01	8.642673E-06
6.558335E-01	1.211961E-05
6.644518E-01	1.583497E-05
6.730701E-01	2.292792E-05
6.816884E-01	3.176928E-05
6.903067E-01	4.325310E-05
6.989250E-01	6.339947E-05
7.075433E-01	8.521477E-05
7.161616E-01	1.196464E-04
7.247799E-01	1.638134E-04
7.333982E-01	2.213717E-04
7.420165E-01	3.071030E-04
7.506348E-01	4.178683E-04
7.592531E-01	5.623500E-04
7.678714E-01	7.477601E-04
7.764897E-01	9.801388E-04
7.851080E-01	1.276672E-03
7.937263E-01	1.644035E-03
8.023446E-01	2.083182E-03
8.109629E-01	2.585351E-03
8.195812E-01	3.151158E-03
8.281995E-01	3.738781E-03
8.368178E-01	4.352907E-03
8.454361E-01	5.002360E-03
8.540544E-01	5.697906E-03
8.626727E-01	6.455084E-03
8.712910E-01	7.277290E-03
8.799093E-01	8.292496E-03
8.885276E-01	9.481986E-03
8.971459E-01	1.089309E-02
9.057642E-01	1.245381E-02
9.143825E-01	1.430764E-02
9.230008E-01	1.648295E-02
9.316191E-01	1.906808E-02
9.402374E-01	2.230767E-02
9.488557E-01	2.645016E-02
9.574740E-01	3.215106E-02
9.660923E-01	3.981638E-02
9.747106E-01	5.011388E-02
9.833289E-01	6.259002E-02
9.919472E-01	7.487295E-02
1.000566E+00	8.126181E-02
1.009184E+00	7.794360E-02
1.017802E+00	6.761265E-02
1.026420E+00	5.564795E-02
1.035039E+00	4.503642E-02
1.043657E+00	3.654718E-02
1.052275E+00	3.006454E-02
1.060894E+00	2.509147E-02
1.069512E+00	2.124921E-02
1.078130E+00	1.808010E-02
1.086749E+00	1.534724E-02
1.095367E+00	1.302304E-02
1.103985E+00	1.111182E-02
1.112603E+00	9.560466E-03
1.121222E+00	8.253038E-03
1.129840E+00	7.263919E-03
1.138458E+00	6.377280E-03
1.147077E+00	5.585770E-03
1.155695E+00	4.835566E-03
1.164313E+00	4.055838E-03
1.172932E+00	3.258864E-03
1.181550E+00	2.461553E-03
1.190168E+00	1.703441E-03
1.198786E+00	1.056751E-03
1.207405E+00	5.976160E-04
1.216023E+00	3.146529E-04
1.224641E+00	1.536012E-04
1.233260E+00	6.985664E-05
1.241878E+00	3.357728E-05
1.250496E+00	1.315276E-05
1.259115E+00	5.622705E-06
1.267733E+00	2.344449E-06
1.276351E+00	8.344650E-07
1.284969E+00	5.165736E-07
1.293588E+00	1.589457E-07
1.302206E+00	5.960464E-08
1.310824E+00	1.986821E-08
