maxi:1.590801E+00	mini:3.083493E-05
3.083493E-05	5.861123E-06
1.609922E-02	1.126528E-05
3.216761E-02	1.164277E-05
4.823599E-02	1.237790E-05
6.430438E-02	1.428525E-05
8.037276E-02	1.629194E-05
9.644115E-02	1.690785E-05
1.125095E-01	1.851718E-05
1.285779E-01	2.163649E-05
1.446463E-01	2.485514E-05
1.607147E-01	3.017982E-05
1.767831E-01	3.276269E-05
1.928515E-01	3.856421E-05
2.089198E-01	4.609426E-05
2.249882E-01	5.354484E-05
2.410566E-01	6.278356E-05
2.571250E-01	7.615487E-05
2.731934E-01	8.761883E-05
2.892618E-01	9.880463E-05
3.053302E-01	1.194676E-04
3.213985E-01	1.364946E-04
3.374669E-01	1.596610E-04
3.535353E-01	1.891653E-04
3.696037E-01	2.271732E-04
3.856721E-01	2.578696E-04
4.017405E-01	3.127058E-04
4.178089E-01	3.566543E-04
4.338772E-01	4.263918E-04
4.499456E-01	4.971425E-04
4.660140E-01	5.827943E-04
4.820824E-01	6.829302E-04
4.981508E-01	7.949869E-04
5.142192E-01	9.177327E-04
5.302875E-01	1.082301E-03
5.463559E-01	1.263678E-03
5.624243E-01	1.454691E-03
5.784927E-01	1.704137E-03
5.945611E-01	1.979272E-03
6.106295E-01	2.290169E-03
6.266979E-01	2.665301E-03
6.427662E-01	3.111045E-03
6.588346E-01	3.610293E-03
6.749030E-01	4.199266E-03
6.909714E-01	4.875282E-03
7.070398E-01	5.664150E-03
7.231082E-01	6.588082E-03
7.391766E-01	7.649581E-03
7.552449E-01	8.863966E-03
7.713133E-01	1.022311E-02
7.873817E-01	1.176359E-02
8.034501E-01	1.351891E-02
8.195185E-01	1.546679E-02
8.355869E-01	1.754707E-02
8.516553E-01	1.978552E-02
8.677236E-01	2.226712E-02
8.837920E-01	2.483284E-02
8.998604E-01	2.765067E-02
9.159288E-01	3.061871E-02
9.319972E-01	3.364931E-02
9.480656E-01	3.692363E-02
9.641340E-01	4.038056E-02
9.802023E-01	4.393381E-02
9.962707E-01	4.717990E-02
1.012339E+00	4.949433E-02
1.028407E+00	5.046850E-02
1.044476E+00	5.041919E-02
1.060544E+00	4.970910E-02
1.076613E+00	4.823504E-02
1.092681E+00	4.594060E-02
1.108749E+00	4.282590E-02
1.124818E+00	3.909588E-02
1.140886E+00	3.489391E-02
1.156955E+00	3.001497E-02
1.173023E+00	2.498595E-02
1.189091E+00	2.002060E-02
1.205160E+00	1.566299E-02
1.221228E+00	1.199736E-02
1.237297E+00	8.828084E-03
1.253365E+00	6.270528E-03
1.269433E+00	4.283587E-03
1.285502E+00	2.852658E-03
1.301570E+00	1.859148E-03
1.317638E+00	1.203557E-03
1.333707E+00	7.521907E-04
1.349775E+00	4.613797E-04
1.365844E+00	2.821485E-04
1.381912E+00	1.617869E-04
1.397980E+00	9.232759E-05
1.414049E+00	5.201499E-05
1.430117E+00	2.648433E-05
1.446186E+00	1.360973E-05
1.462254E+00	6.298224E-06
1.478322E+00	2.801418E-06
1.494391E+00	1.430511E-06
1.510459E+00	8.940697E-07
1.526527E+00	3.178914E-07
1.542596E+00	2.185504E-07
1.558664E+00	9.934107E-08
1.574733E+00	1.986821E-08
1.590801E+00	1.986821E-08
