maxi:1.298636E+00	mini:5.881463E-01
5.881463E-01	1.986821E-08
5.953229E-01	0.000000E+00
6.024996E-01	1.986821E-08
6.096763E-01	0.000000E+00
6.168529E-01	3.973643E-08
6.240296E-01	7.947286E-08
6.312063E-01	1.788139E-07
6.383829E-01	1.589457E-07
6.455596E-01	4.967054E-07
6.527363E-01	5.960464E-07
6.599129E-01	1.013279E-06
6.670896E-01	1.430511E-06
6.742663E-01	1.887480E-06
6.814429E-01	2.702077E-06
6.886196E-01	5.106131E-06
6.957963E-01	7.530053E-06
7.029729E-01	1.114607E-05
7.101496E-01	1.498063E-05
7.173263E-01	2.145767E-05
7.245029E-01	3.206730E-05
7.316796E-01	4.623334E-05
7.388563E-01	6.484985E-05
7.460329E-01	9.391705E-05
7.532096E-01	1.318852E-04
7.603863E-01	1.785159E-04
7.675629E-01	2.355774E-04
7.747396E-01	3.143946E-04
7.819163E-01	4.132191E-04
7.890929E-01	5.420049E-04
7.962696E-01	7.136265E-04
8.034463E-01	9.273092E-04
8.106229E-01	1.189907E-03
8.177996E-01	1.463473E-03
8.249763E-01	1.763463E-03
8.321529E-01	2.059738E-03
8.393296E-01	2.381404E-03
8.465063E-01	2.688468E-03
8.536829E-01	2.973636E-03
8.608596E-01	3.297706E-03
8.680363E-01	3.625989E-03
8.752129E-01	4.022956E-03
8.823896E-01	4.456619E-03
8.895663E-01	4.976094E-03
8.967430E-01	5.631109E-03
9.039196E-01	6.457905E-03
9.110963E-01	7.415036E-03
9.182730E-01	8.607765E-03
9.254496E-01	1.004249E-02
9.326263E-01	1.181714E-02
9.398030E-01	1.411535E-02
9.469796E-01	1.702070E-02
9.541563E-01	2.093120E-02
9.613330E-01	2.646695E-02
9.685096E-01	3.435244E-02
9.756863E-01	4.598765E-02
9.828630E-01	6.291900E-02
9.900396E-01	8.490340E-02
9.972163E-01	1.036456E-01
1.004393E+00	1.036947E-01
1.011570E+00	8.537813E-02
1.018746E+00	6.370376E-02
1.025923E+00	4.724278E-02
1.033100E+00	3.578142E-02
1.040276E+00	2.771958E-02
1.047453E+00	2.201605E-02
1.054630E+00	1.779511E-02
1.061806E+00	1.460411E-02
1.068983E+00	1.215490E-02
1.076160E+00	1.018341E-02
1.083336E+00	8.562605E-03
1.090513E+00	7.292887E-03
1.097690E+00	6.249527E-03
1.104866E+00	5.415539E-03
1.112043E+00	4.797300E-03
1.119220E+00	4.286031E-03
1.126396E+00	3.889779E-03
1.133573E+00	3.540953E-03
1.140750E+00	3.218532E-03
1.147926E+00	2.891262E-03
1.155103E+00	2.556026E-03
1.162280E+00	2.185722E-03
1.169456E+00	1.805842E-03
1.176633E+00	1.401623E-03
1.183810E+00	1.023730E-03
1.190986E+00	6.937385E-04
1.198163E+00	4.230142E-04
1.205340E+00	2.451539E-04
1.212516E+00	1.324415E-04
1.219693E+00	6.759167E-05
1.226870E+00	3.627936E-05
1.234046E+00	1.746416E-05
1.241223E+00	9.417534E-06
1.248400E+00	4.192193E-06
1.255576E+00	1.927217E-06
1.262753E+00	9.536743E-07
1.269930E+00	4.768372E-07
1.277106E+00	1.390775E-07
1.284283E+00	1.390775E-07
1.291460E+00	1.986821E-08
1.298636E+00	5.960464E-08
