maxi:1.446259E+00	mini:8.725426E-02
8.725426E-02	1.986821E-08
1.009816E-01	0.000000E+00
1.147089E-01	0.000000E+00
1.284362E-01	0.000000E+00
1.421636E-01	0.000000E+00
1.558909E-01	1.986821E-08
1.696182E-01	1.986821E-08
1.833455E-01	0.000000E+00
1.970729E-01	0.000000E+00
2.108002E-01	3.973643E-08
2.245275E-01	1.986821E-08
2.382548E-01	9.934107E-08
2.519822E-01	1.390775E-07
2.657095E-01	2.384186E-07
2.794368E-01	2.582868E-07
2.931641E-01	3.377597E-07
3.068915E-01	3.774961E-07
3.206188E-01	3.973643E-07
3.343461E-01	5.563100E-07
3.480734E-01	1.152356E-06
3.618008E-01	1.569589E-06
3.755281E-01	1.708666E-06
3.892554E-01	2.423922E-06
4.029827E-01	3.616015E-06
4.167101E-01	5.384286E-06
4.304374E-01	6.218751E-06
4.441647E-01	9.298325E-06
4.578920E-01	1.287460E-05
4.716194E-01	1.543760E-05
4.853467E-01	2.165635E-05
4.990740E-01	2.861023E-05
5.128014E-01	3.580252E-05
5.265287E-01	4.895528E-05
5.402560E-01	6.445249E-05
5.539833E-01	7.939339E-05
5.677107E-01	1.039902E-04
5.814380E-01	1.282891E-04
5.951653E-01	1.662970E-04
6.088926E-01	2.068281E-04
6.226200E-01	2.693335E-04
6.363473E-01	3.368258E-04
6.500746E-01	4.311005E-04
6.638019E-01	5.564888E-04
6.775293E-01	7.148782E-04
6.912566E-01	9.171367E-04
7.049839E-01	1.204888E-03
7.187112E-01	1.557132E-03
7.324386E-01	2.024213E-03
7.461659E-01	2.645771E-03
7.598932E-01	3.433208E-03
7.736205E-01	4.435301E-03
7.873479E-01	5.695442E-03
8.010752E-01	7.205804E-03
8.148025E-01	8.969843E-03
8.285298E-01	1.085373E-02
8.422572E-01	1.301895E-02
8.559845E-01	1.533989E-02
8.697118E-01	1.799981E-02
8.834391E-01	2.101127E-02
8.971665E-01	2.456196E-02
9.108938E-01	2.837823E-02
9.246211E-01	3.277173E-02
9.383484E-01	3.769066E-02
9.520758E-01	4.383520E-02
9.658031E-01	5.168897E-02
9.795304E-01	6.116180E-02
9.932577E-01	6.989463E-02
1.006985E+00	7.340270E-02
1.020712E+00	7.017398E-02
1.034440E+00	6.300592E-02
1.048167E+00	5.524637E-02
1.061894E+00	4.844570E-02
1.075622E+00	4.234831E-02
1.089349E+00	3.666409E-02
1.103076E+00	3.105623E-02
1.116804E+00	2.599297E-02
1.130531E+00	2.162443E-02
1.144258E+00	1.784331E-02
1.157986E+00	1.437783E-02
1.171713E+00	1.102712E-02
1.185440E+00	7.751564E-03
1.199168E+00	4.964809E-03
1.212895E+00	2.949178E-03
1.226622E+00	1.680315E-03
1.240350E+00	9.309053E-04
1.254077E+00	4.977385E-04
1.267804E+00	2.525846E-04
1.281532E+00	1.165072E-04
1.295259E+00	5.280972E-05
1.308986E+00	2.413988E-05
1.322714E+00	1.104673E-05
1.336441E+00	4.569689E-06
1.350168E+00	2.463659E-06
1.363896E+00	1.053015E-06
1.377623E+00	3.576279E-07
1.391350E+00	1.390775E-07
1.405078E+00	1.390775E-07
1.418805E+00	1.986821E-08
1.432532E+00	1.986821E-08
1.446259E+00	1.986821E-08
