maxi:1.556928E+00	mini:1.737620E-04
1.737620E-04	5.165736E-07
1.589855E-02	7.748604E-07
3.162335E-02	7.947286E-07
4.734814E-02	1.172225E-06
6.307293E-02	8.543332E-07
7.879772E-02	1.390775E-06
9.452252E-02	1.549721E-06
1.102473E-01	1.609325E-06
1.259721E-01	1.768271E-06
1.416969E-01	2.503395E-06
1.574217E-01	2.960364E-06
1.731465E-01	3.794829E-06
1.888713E-01	4.847844E-06
2.045961E-01	5.225341E-06
2.203209E-01	7.073085E-06
2.360457E-01	9.000301E-06
2.517704E-01	1.144409E-05
2.674952E-01	1.438459E-05
2.832200E-01	1.740456E-05
2.989448E-01	2.080202E-05
3.146696E-01	2.652407E-05
3.303944E-01	3.274282E-05
3.461192E-01	4.102786E-05
3.618440E-01	5.092223E-05
3.775688E-01	6.353855E-05
3.932936E-01	7.722775E-05
4.090184E-01	9.812911E-05
4.247432E-01	1.183947E-04
4.404680E-01	1.461506E-04
4.561927E-01	1.817147E-04
4.719175E-01	2.184312E-04
4.876423E-01	2.709031E-04
5.033671E-01	3.257791E-04
5.190919E-01	4.008412E-04
5.348167E-01	4.873077E-04
5.505415E-01	5.862117E-04
5.662663E-01	7.086198E-04
5.819911E-01	8.553068E-04
5.977159E-01	1.036902E-03
6.134407E-01	1.243730E-03
6.291655E-01	1.497269E-03
6.448903E-01	1.818756E-03
6.606151E-01	2.198339E-03
6.763398E-01	2.659082E-03
6.920646E-01	3.205438E-03
7.077894E-01	3.899276E-03
7.235142E-01	4.724562E-03
7.392390E-01	5.716503E-03
7.549638E-01	6.913801E-03
7.706886E-01	8.275469E-03
7.864134E-01	9.946843E-03
8.021382E-01	1.187503E-02
8.178630E-01	1.399505E-02
8.335878E-01	1.637053E-02
8.493126E-01	1.891204E-02
8.650374E-01	2.176428E-02
8.807621E-01	2.480121E-02
8.964869E-01	2.813057E-02
9.122117E-01	3.184414E-02
9.279365E-01	3.575762E-02
9.436613E-01	3.988721E-02
9.593861E-01	4.470829E-02
9.751109E-01	4.997981E-02
9.908357E-01	5.510298E-02
1.006560E+00	5.851877E-02
1.022285E+00	5.908555E-02
1.038010E+00	5.741604E-02
1.053735E+00	5.456885E-02
1.069460E+00	5.141646E-02
1.085184E+00	4.762000E-02
1.100909E+00	4.295925E-02
1.116634E+00	3.801574E-02
1.132359E+00	3.284345E-02
1.148084E+00	2.763402E-02
1.163808E+00	2.244767E-02
1.179533E+00	1.734749E-02
1.195258E+00	1.282436E-02
1.210983E+00	9.191414E-03
1.226708E+00	6.414652E-03
1.242432E+00	4.259527E-03
1.258157E+00	2.676666E-03
1.273882E+00	1.601676E-03
1.289607E+00	9.268721E-04
1.305332E+00	5.307794E-04
1.321056E+00	2.918045E-04
1.336781E+00	1.623034E-04
1.352506E+00	8.962552E-05
1.368231E+00	4.506111E-05
1.383956E+00	2.396107E-05
1.399680E+00	1.215935E-05
1.415405E+00	5.722046E-06
1.431130E+00	2.980232E-06
1.446855E+00	1.509984E-06
1.462579E+00	9.338061E-07
1.478304E+00	1.589457E-07
1.494029E+00	5.960464E-08
1.509754E+00	3.973643E-08
1.525479E+00	3.973643E-08
1.541203E+00	0.000000E+00
1.556928E+00	1.986821E-08
