     2    0.41888E-01    0.35409E+00    0.40248E+00    0.68670E+00
     3    0.62832E-01   -0.16715E+01    0.10701E+01    0.17220E+01
     4    0.83776E-01   -0.36641E+01    0.18529E+01    0.22572E+01
     5    0.10472E+00    0.17750E+01    0.21702E+01    0.21915E+01
     6    0.12566E+00    0.31738E+01    0.28598E+01    0.27541E+01
     7    0.14661E+00    0.60369E+01    0.34240E+01    0.30816E+01
     8    0.16755E+00    0.63836E+01    0.38921E+01    0.29190E+01
     9    0.18850E+00   -0.85103E-03    0.42822E+01    0.27600E+01
    10    0.20944E+00   -0.44845E+00    0.46267E+01    0.26106E+01
    11    0.23038E+00    0.59026E+01    0.54960E+01    0.31298E+01
    12    0.25133E+00    0.63844E+01    0.59057E+01    0.29799E+01
    13    0.27227E+00    0.53828E+01    0.65459E+01    0.30558E+01
    14    0.29322E+00    0.11663E+02    0.66957E+01    0.29951E+01
    15    0.31416E+00    0.10749E+02    0.76529E+01    0.33706E+01
    16    0.33510E+00    0.13646E+02    0.79729E+01    0.31914E+01
    17    0.35605E+00    0.11099E+02    0.85423E+01    0.30498E+01
    18    0.37699E+00    0.14318E+02    0.91123E+01    0.31380E+01
    19    0.39794E+00    0.15136E+02    0.98219E+01    0.33021E+01
    20    0.41888E+00    0.12702E+02    0.10430E+02    0.32168E+01
    21    0.43982E+00    0.16312E+02    0.10676E+02    0.31807E+01
    22    0.46077E+00    0.19061E+02    0.11818E+02    0.33738E+01
    23    0.48171E+00    0.16791E+02    0.12181E+02    0.33360E+01
    24    0.50265E+00    0.34205E+02    0.13260E+02    0.35524E+01
    25    0.52360E+00    0.29534E+02    0.13447E+02    0.33661E+01
    26    0.54454E+00    0.30984E+02    0.14055E+02    0.33706E+01
    27    0.56549E+00    0.35222E+02    0.15316E+02    0.35826E+01
    28    0.58643E+00    0.31475E+02    0.15201E+02    0.34300E+01
    29    0.60737E+00    0.35035E+02    0.15956E+02    0.34167E+01
    30    0.62832E+00    0.43095E+02    0.16744E+02    0.35288E+01
    31    0.64926E+00    0.41995E+02    0.17524E+02    0.35347E+01
    32    0.67021E+00    0.46324E+02    0.18193E+02    0.35969E+01
    33    0.69115E+00    0.53079E+02    0.18436E+02    0.34915E+01
    34    0.71209E+00    0.58876E+02    0.19585E+02    0.35577E+01
    35    0.73304E+00    0.59538E+02    0.20567E+02    0.36381E+01
    36    0.75398E+00    0.56602E+02    0.20835E+02    0.35197E+01
    37    0.77493E+00    0.62507E+02    0.21608E+02    0.35936E+01
    38    0.79587E+00    0.63863E+02    0.21950E+02    0.35160E+01
    39    0.81681E+00    0.68540E+02    0.22778E+02    0.35745E+01
    40    0.83776E+00    0.69887E+02    0.23490E+02    0.35455E+01
    41    0.85870E+00    0.66026E+02    0.23917E+02    0.34460E+01
    42    0.87965E+00    0.80592E+02    0.24729E+02    0.35344E+01
    43    0.90059E+00    0.73110E+02    0.24653E+02    0.33974E+01
    44    0.92153E+00    0.81406E+02    0.26036E+02    0.35053E+01
    45    0.94248E+00    0.84103E+02    0.26309E+02    0.34174E+01
    46    0.96342E+00    0.85122E+02    0.27016E+02    0.34489E+01
    47    0.98437E+00    0.85285E+02    0.27225E+02    0.33948E+01
    48    0.10053E+01    0.85480E+02    0.27862E+02    0.33237E+01
    49    0.10263E+01    0.92486E+02    0.28988E+02    0.33412E+01
    50    0.10472E+01    0.84482E+02    0.29225E+02    0.32596E+01
    51    0.10681E+01    0.87481E+02    0.30093E+02    0.33402E+01
    52    0.10891E+01    0.96789E+02    0.30337E+02    0.32524E+01
    53    0.11100E+01    0.10484E+03    0.31108E+02    0.32446E+01
    54    0.11310E+01    0.99006E+02    0.31761E+02    0.32468E+01
    55    0.11519E+01    0.10395E+03    0.31553E+02    0.31614E+01
    56    0.11729E+01    0.10259E+03    0.32282E+02    0.31379E+01
    57    0.11938E+01    0.10334E+03    0.32642E+02    0.30553E+01
    58    0.12147E+01    0.10789E+03    0.33120E+02    0.30679E+01
    59    0.12357E+01    0.10035E+03    0.33420E+02    0.30015E+01
    60    0.12566E+01    0.98831E+02    0.33982E+02    0.29610E+01
    61    0.12776E+01    0.10399E+03    0.34458E+02    0.29263E+01
    62    0.12985E+01    0.95883E+02    0.34918E+02    0.28766E+01
    63    0.13195E+01    0.10467E+03    0.35139E+02    0.28960E+01
    64    0.13404E+01    0.10259E+03    0.35387E+02    0.27935E+01
    65    0.13614E+01    0.10410E+03    0.36356E+02    0.27730E+01
    66    0.13823E+01    0.10631E+03    0.36365E+02    0.27326E+01
    67    0.14032E+01    0.10849E+03    0.37116E+02    0.27334E+01
    68    0.14242E+01    0.11209E+03    0.38145E+02    0.27454E+01
    69    0.14451E+01    0.11018E+03    0.37755E+02    0.26319E+01
    70    0.14661E+01    0.10365E+03    0.38308E+02    0.26178E+01
