     2    0.41888E-01    0.40132E+00    0.71974E+00    0.76108E+00
     3    0.62832E-01   -0.17025E+01    0.19169E+01    0.19234E+01
     4    0.83776E-01   -0.32310E+01    0.33028E+01    0.27089E+01
     5    0.10472E+00    0.27184E+01    0.39044E+01    0.26102E+01
     6    0.12566E+00    0.37818E+01    0.51344E+01    0.33149E+01
     7    0.14661E+00    0.80035E+01    0.60355E+01    0.35654E+01
     8    0.16755E+00    0.70084E+01    0.68680E+01    0.35599E+01
     9    0.18850E+00    0.45152E+01    0.74593E+01    0.32432E+01
    10    0.20944E+00    0.92057E+00    0.80990E+01    0.30187E+01
    11    0.23038E+00    0.83405E+01    0.95825E+01    0.36777E+01
    12    0.25133E+00    0.80338E+01    0.99590E+01    0.34431E+01
    13    0.27227E+00    0.72767E+01    0.11065E+02    0.35329E+01
    14    0.29322E+00    0.11140E+02    0.11373E+02    0.35103E+01
    15    0.31416E+00    0.81384E+01    0.12331E+02    0.37168E+01
    16    0.33510E+00    0.13003E+02    0.12845E+02    0.35616E+01
    17    0.35605E+00    0.13088E+02    0.13871E+02    0.34596E+01
    18    0.37699E+00    0.16753E+02    0.14485E+02    0.35096E+01
    19    0.39794E+00    0.13525E+02    0.15062E+02    0.35320E+01
    20    0.41888E+00    0.10859E+02    0.16013E+02    0.34654E+01
    21    0.43982E+00    0.99812E+01    0.15801E+02    0.33799E+01
    22    0.46077E+00    0.95000E+01    0.17081E+02    0.34052E+01
    23    0.48171E+00    0.13090E+02    0.17675E+02    0.34597E+01
    24    0.50265E+00    0.15180E+02    0.17940E+02    0.33909E+01
    25    0.52360E+00    0.20378E+02    0.18607E+02    0.33186E+01
    26    0.54454E+00    0.15759E+02    0.18660E+02    0.32326E+01
    27    0.56549E+00    0.17037E+02    0.19551E+02    0.33093E+01
    28    0.58643E+00    0.96940E+01    0.19795E+02    0.32429E+01
    29    0.60737E+00    0.18239E+02    0.19886E+02    0.31204E+01
    30    0.62832E+00    0.13033E+02    0.21069E+02    0.32628E+01
    31    0.64926E+00    0.11075E+02    0.21021E+02    0.31336E+01
    32    0.67021E+00    0.51431E+01    0.21453E+02    0.31074E+01
    33    0.69115E+00    0.20543E+02    0.21547E+02    0.30545E+01
    34    0.71209E+00    0.22541E+02    0.22776E+02    0.30923E+01
    35    0.73304E+00    0.18121E+02    0.23546E+02    0.30725E+01
    36    0.75398E+00    0.13897E+02    0.23181E+02    0.29410E+01
    37    0.77493E+00    0.17977E+02    0.23668E+02    0.29983E+01
    38    0.79587E+00    0.12157E+02    0.24183E+02    0.29069E+01
    39    0.81681E+00    0.20331E+02    0.24350E+02    0.29633E+01
    40    0.83776E+00    0.22558E+02    0.25038E+02    0.28764E+01
    41    0.85870E+00    0.12527E+02    0.24839E+02    0.28081E+01
    42    0.87965E+00    0.17245E+02    0.26092E+02    0.28427E+01
    43    0.90059E+00    0.20127E+02    0.26117E+02    0.28425E+01
    44    0.92153E+00    0.18801E+02    0.26416E+02    0.27844E+01
    45    0.94248E+00    0.17830E+02    0.26678E+02    0.27091E+01
    46    0.96342E+00    0.27079E+02    0.27154E+02    0.27389E+01
    47    0.98437E+00    0.21897E+02    0.27417E+02    0.27112E+01
    48    0.10053E+01    0.17726E+02    0.28421E+02    0.26496E+01
    49    0.10263E+01    0.24815E+02    0.28364E+02    0.26437E+01
    50    0.10472E+01    0.18463E+02    0.28800E+02    0.26136E+01
    51    0.10681E+01    0.22610E+02    0.29229E+02    0.25888E+01
    52    0.10891E+01    0.21792E+02    0.29416E+02    0.25237E+01
    53    0.11100E+01    0.23235E+02    0.29888E+02    0.24847E+01
    54    0.11310E+01    0.27662E+02    0.30782E+02    0.25609E+01
