    0.60000E+01    0.12566E+00   -0.54009E+04    0.43932E+00    0.65200E+04
    0.71088E+01    0.14889E+00    0.57693E+04    0.51101E+00    0.44094E+04
    0.84226E+01    0.17640E+00   -0.76328E+03    0.62648E+00    0.33273E+04
    0.99791E+01    0.20900E+00    0.28566E+04    0.70310E+00    0.22981E+04
    0.11823E+02    0.24763E+00    0.34648E+04    0.85194E+00    0.17270E+04
    0.14008E+02    0.29339E+00    0.16011E+04    0.97580E+00    0.12418E+04
    0.16597E+02    0.34761E+00    0.21871E+04    0.11404E+01    0.93700E+03
    0.19664E+02    0.41185E+00    0.19378E+04    0.13218E+01    0.69060E+03
    0.23299E+02    0.48797E+00    0.18743E+04    0.14955E+01    0.50443E+03
    0.27604E+02    0.57814E+00    0.25509E+04    0.16432E+01    0.36469E+03
    0.32706E+02    0.68499E+00    0.14973E+04    0.18200E+01    0.26946E+03
    0.38750E+02    0.81158E+00    0.26121E+04    0.19594E+01    0.20188E+03
    0.45911E+02    0.96156E+00    0.36377E+04    0.20926E+01    0.15135E+03
    0.54396E+02    0.11393E+01    0.32222E+04    0.21705E+01    0.11320E+03
    0.64449E+02    0.13498E+01    0.88871E+03    0.21984E+01    0.84335E+02
    0.76359E+02    0.15993E+01    0.53624E+04    0.21925E+01    0.64220E+02
    0.90471E+02    0.18948E+01    0.81991E+04    0.21850E+01    0.50022E+02
    0.10719E+03    0.22450E+01    0.10537E+05    0.22422E+01    0.42651E+02
    0.12700E+03    0.26599E+01    0.16792E+05    0.23927E+01    0.45047E+02
