1.256637E-01	4.082915E+00	2.229236E+01	4.020347E-02	3.085638E+00	9.788030E-01
1.488218E-01	7.206505E+00	2.706913E+01	2.308430E-02	3.346251E+00	1.027268E+00
1.762476E-01	2.169324E+00	2.003387E+01	3.824189E-01	4.100312E+00	9.870180E-01
2.087275E-01	-1.647726E+00	3.076964E+01	9.915560E-02	4.637645E+00	1.017894E+00
2.471931E-01	5.992265E+00	2.990271E+01	3.461730E-01	5.781514E+00	1.015885E+00
2.927474E-01	9.419441E+00	2.496660E+01	7.590860E-01	6.737653E+00	1.021783E+00
3.466966E-01	1.263858E+01	2.686356E+01	5.746651E-01	8.167400E+00	1.025799E+00
4.105880E-01	1.403393E+01	2.996628E+01	6.566187E-01	1.000332E+01	1.005824E+00
4.862537E-01	2.572565E+01	3.103671E+01	1.124438E+00	1.236223E+01	1.005766E+00
5.758634E-01	3.538401E+01	3.698272E+01	1.080333E+00	1.494113E+01	1.020337E+00
6.819871E-01	5.508771E+01	3.420819E+01	2.444175E+00	1.842336E+01	1.029934E+00
8.076678E-01	6.630559E+01	3.718800E+01	2.652289E+00	2.226084E+01	1.040125E+00
9.565097E-01	8.597832E+01	3.421489E+01	5.591667E+00	2.636360E+01	1.056105E+00
1.132781E+00	1.005430E+02	3.282414E+01	8.242938E+00	3.099044E+01	1.074051E+00
1.341537E+00	1.048931E+02	2.868904E+01	1.263248E+01	3.530111E+01	1.085958E+00
1.588764E+00	9.921551E+01	2.400383E+01	2.004791E+01	3.981573E+01	1.089062E+00
1.881551E+00	9.337353E+01	1.983251E+01	2.745709E+01	4.474583E+01	1.097854E+00
2.228294E+00	9.445940E+01	1.596482E+01	3.935911E+01	5.123872E+01	1.108512E+00
2.638938E+00	1.278328E+02	2.093807E+01	9.725179E+00	6.004523E+01	1.121634E+00
