    0.60000E+01    0.12566E+00    0.11133E+05    0.50783E+01    0.39016E+04
    0.71088E+01    0.14889E+00    0.16931E+05    0.59185E+01    0.37796E+04
    0.84226E+01    0.17640E+00    0.84623E+04    0.72486E+01    0.34711E+04
    0.99791E+01    0.20900E+00    0.30797E+04    0.81591E+01    0.29696E+04
    0.11823E+02    0.24763E+00    0.20231E+05    0.98664E+01    0.28318E+04
    0.14008E+02    0.29339E+00    0.14806E+05    0.11248E+02    0.25071E+04
    0.16597E+02    0.34761E+00    0.17523E+05    0.13150E+02    0.22835E+04
    0.19664E+02    0.41185E+00    0.18280E+05    0.15246E+02    0.20668E+04
    0.23299E+02    0.48797E+00    0.18469E+05    0.17351E+02    0.18423E+04
    0.27604E+02    0.57814E+00    0.19324E+05    0.19202E+02    0.16080E+04
    0.32706E+02    0.68499E+00    0.20323E+05    0.21627E+02    0.13972E+04
    0.38750E+02    0.81158E+00    0.25118E+05    0.24024E+02    0.12062E+04
    0.45911E+02    0.96156E+00    0.28657E+05    0.26978E+02    0.10353E+04
    0.54396E+02    0.11393E+01    0.35500E+05    0.30503E+02    0.87521E+03
    0.64449E+02    0.13498E+01    0.60469E+05    0.34484E+02    0.73714E+03
    0.76359E+02    0.15993E+01    0.85074E+05    0.38946E+02    0.60149E+03
    0.90471E+02    0.18948E+01    0.33804E+05    0.43663E+02    0.45890E+03
    0.10719E+03    0.22450E+01    0.61317E+05    0.48882E+02    0.34163E+03
    0.12700E+03    0.26599E+01    0.37265E+06    0.53804E+02    0.40351E+03
