    0.12566E+00    0.66376E+01
    0.14889E+00    0.77517E+01
    0.17640E+00    0.94433E+01
    0.20900E+00    0.10673E+02
    0.24763E+00    0.13034E+02
    0.29339E+00    0.14821E+02
    0.34761E+00    0.17433E+02
    0.41185E+00    0.20662E+02
    0.48797E+00    0.24129E+02
    0.57814E+00    0.27921E+02
    0.68499E+00    0.32735E+02
    0.81158E+00    0.38194E+02
    0.96156E+00    0.43703E+02
    0.11393E+01    0.48724E+02
    0.13498E+01    0.51766E+02
    0.15993E+01    0.52535E+02
    0.18948E+01    0.51787E+02
    0.22450E+01    0.51414E+02
    0.26599E+01    0.51773E+02
