    0.12566E+00    0.28881E+01
    0.14889E+00    0.38851E+01
    0.17640E+00    0.50754E+01
    0.20900E+00    0.61354E+01
    0.24763E+00    0.81306E+01
    0.29339E+00    0.10463E+02
    0.34761E+00    0.13074E+02
    0.41185E+00    0.16243E+02
    0.48797E+00    0.19893E+02
    0.57814E+00    0.23562E+02
    0.68499E+00    0.27300E+02
    0.81158E+00    0.30778E+02
    0.96156E+00    0.34012E+02
    0.11393E+01    0.36474E+02
    0.13498E+01    0.38829E+02
    0.15993E+01    0.40386E+02
    0.18948E+01    0.41392E+02
    0.22450E+01    0.43032E+02
    0.26599E+01    0.56495E+02
