    0.12566E+00    0.54290E+01
    0.14889E+00    0.64431E+01
    0.17640E+00    0.78515E+01
    0.20900E+00    0.88228E+01
    0.24763E+00    0.11045E+02
    0.29339E+00    0.12720E+02
    0.34761E+00    0.15216E+02
    0.41185E+00    0.18563E+02
    0.48797E+00    0.22504E+02
    0.57814E+00    0.26699E+02
    0.68499E+00    0.32179E+02
    0.81158E+00    0.37733E+02
    0.96156E+00    0.42981E+02
    0.11393E+01    0.47860E+02
    0.13498E+01    0.50685E+02
    0.15993E+01    0.51967E+02
    0.18948E+01    0.52254E+02
    0.22450E+01    0.52940E+02
    0.26599E+01    0.54934E+02
