    0.12566E+00    0.17700E+00
    0.14889E+00    0.22371E+00
    0.17640E+00    0.23120E+00
    0.20900E+00    0.22292E+00
    0.24763E+00    0.19695E+00
    0.29339E+00    0.15616E+00
    0.34761E+00    0.13717E+00
    0.41185E+00    0.13004E+00
    0.48797E+00    0.12829E+00
    0.57814E+00    0.11607E+00
    0.68499E+00    0.10824E+00
    0.81158E+00    0.10140E+00
    0.96156E+00    0.95024E-01
    0.11393E+01    0.91544E-01
    0.13498E+01    0.88047E-01
    0.15993E+01    0.86845E-01
    0.18948E+01    0.89018E-01
    0.22450E+01    0.10530E+00
    0.26599E+01    0.13738E+00
