    0.12566E+00    0.17449E+02
    0.14889E+00    0.13909E+02
    0.17640E+00    0.14117E+02
    0.20900E+00    0.12776E+02
    0.24763E+00    0.12391E+02
    0.29339E+00    0.11551E+02
    0.34761E+00    0.11095E+02
    0.41185E+00    0.10336E+02
    0.48797E+00    0.97095E+01
    0.57814E+00    0.90321E+01
    0.68499E+00    0.85832E+01
    0.81158E+00    0.82469E+01
    0.96156E+00    0.79819E+01
    0.11393E+01    0.76282E+01
    0.13498E+01    0.74026E+01
    0.15993E+01    0.72206E+01
    0.18948E+01    0.72263E+01
    0.22450E+01    0.81425E+01
    0.26599E+01    0.10950E+02
