    0.12566E+00    0.55092E+01
    0.14889E+00    0.65262E+01
    0.17640E+00    0.82027E+01
    0.20900E+00    0.90599E+01
    0.24763E+00    0.11307E+02
    0.29339E+00    0.13273E+02
    0.34761E+00    0.15735E+02
    0.41185E+00    0.18645E+02
    0.48797E+00    0.21743E+02
    0.57814E+00    0.24823E+02
    0.68499E+00    0.28297E+02
    0.81158E+00    0.31627E+02
    0.96156E+00    0.35099E+02
    0.11393E+01    0.38103E+02
    0.13498E+01    0.40876E+02
    0.15993E+01    0.42642E+02
    0.18948E+01    0.43405E+02
    0.22450E+01    0.44084E+02
    0.26599E+01    0.53260E+02
