    0.12566E+00    0.25847E+01
    0.14889E+00    0.36142E+01
    0.17640E+00    0.47741E+01
    0.20900E+00    0.59937E+01
    0.24763E+00    0.80067E+01
    0.29339E+00    0.10409E+02
    0.34761E+00    0.13135E+02
    0.41185E+00    0.16409E+02
    0.48797E+00    0.20154E+02
    0.57814E+00    0.23819E+02
    0.68499E+00    0.27506E+02
    0.81158E+00    0.30885E+02
    0.96156E+00    0.34022E+02
    0.11393E+01    0.36411E+02
    0.13498E+01    0.38540E+02
    0.15993E+01    0.40029E+02
    0.18948E+01    0.40950E+02
    0.22450E+01    0.42715E+02
    0.26599E+01    0.56688E+02
