    0.12566E+00    0.77950E+01
    0.14889E+00    0.90975E+01
    0.17640E+00    0.11082E+02
    0.20900E+00    0.12513E+02
    0.24763E+00    0.15169E+02
    0.29339E+00    0.17251E+02
    0.34761E+00    0.20097E+02
    0.41185E+00    0.23463E+02
    0.48797E+00    0.26728E+02
    0.57814E+00    0.30108E+02
    0.68499E+00    0.34215E+02
    0.81158E+00    0.38870E+02
    0.96156E+00    0.44040E+02
    0.11393E+01    0.48699E+02
    0.13498E+01    0.52034E+02
    0.15993E+01    0.52742E+02
    0.18948E+01    0.51868E+02
    0.22450E+01    0.50657E+02
    0.26599E+01    0.50177E+02
