    0.12566E+00    0.13727E+01
    0.14889E+00    0.12452E+01
    0.17640E+00    0.13280E+01
    0.20900E+00    0.13245E+01
    0.24763E+00    0.12576E+01
    0.29339E+00    0.11459E+01
    0.34761E+00    0.10471E+01
    0.41185E+00    0.96258E+00
    0.48797E+00    0.87020E+00
    0.57814E+00    0.80597E+00
    0.68499E+00    0.74338E+00
    0.81158E+00    0.68239E+00
    0.96156E+00    0.65621E+00
    0.11393E+01    0.62954E+00
    0.13498E+01    0.60433E+00
    0.15993E+01    0.58725E+00
    0.18948E+01    0.59060E+00
    0.22450E+01    0.68657E+00
    0.26599E+01    0.90960E+00
