    0.12566E+00    0.24952E+02
    0.14889E+00    0.21274E+02
    0.17640E+00    0.21975E+02
    0.20900E+00    0.19352E+02
    0.24763E+00    0.19231E+02
    0.29339E+00    0.18358E+02
    0.34761E+00    0.17850E+02
    0.41185E+00    0.17305E+02
    0.48797E+00    0.16240E+02
    0.57814E+00    0.15466E+02
    0.68499E+00    0.14905E+02
    0.81158E+00    0.14363E+02
    0.96156E+00    0.14052E+02
    0.11393E+01    0.13648E+02
    0.13498E+01    0.13217E+02
    0.15993E+01    0.12993E+02
    0.18948E+01    0.13025E+02
    0.22450E+01    0.14495E+02
    0.26599E+01    0.19732E+02
