    0.12566E+00    0.23229E+02
    0.14889E+00    0.19121E+02
    0.17640E+00    0.19775E+02
    0.20900E+00    0.17396E+02
    0.24763E+00    0.16939E+02
    0.29339E+00    0.15945E+02
    0.34761E+00    0.15535E+02
    0.41185E+00    0.15101E+02
    0.48797E+00    0.14029E+02
    0.57814E+00    0.13231E+02
    0.68499E+00    0.12728E+02
    0.81158E+00    0.12235E+02
    0.96156E+00    0.11915E+02
    0.11393E+01    0.11510E+02
    0.13498E+01    0.11169E+02
    0.15993E+01    0.10908E+02
    0.18948E+01    0.10934E+02
    0.22450E+01    0.12234E+02
    0.26599E+01    0.16584E+02
