1.256637E-01	1.569360E-01	1.509788E-01
1.488872E-01	1.615976E-01	1.575581E-01
1.764024E-01	1.895658E-01	1.996106E-01
2.090027E-01	2.461418E-01	2.458974E-01
2.476277E-01	2.625385E-01	2.698263E-01
2.933909E-01	3.213338E-01	3.245626E-01
3.476114E-01	3.950740E-01	4.016961E-01
4.118522E-01	4.617483E-01	4.751032E-01
4.879651E-01	5.442712E-01	5.597207E-01
5.781441E-01	6.254999E-01	6.411270E-01
6.849888E-01	7.048202E-01	7.203497E-01
8.115790E-01	7.704276E-01	7.961398E-01
9.615640E-01	8.045612E-01	8.393275E-01
1.139267E+00	8.045780E-01	8.436850E-01
1.349811E+00	7.658685E-01	8.108672E-01
1.599264E+00	7.164344E-01	7.580961E-01
1.894818E+00	6.612527E-01	6.973497E-01
2.244993E+00	6.270818E-01	6.669947E-01
2.659882E+00	6.275362E-01	6.923551E-01
