1.256637E-01	1.516788E+00	1.573533E+00
1.488872E-01	2.008211E+00	2.207703E+00
1.764024E-01	2.725154E+00	2.840726E+00
2.090027E-01	4.282645E+00	4.301566E+00
2.476277E-01	5.304120E+00	5.311803E+00
2.933909E-01	6.447763E+00	6.625585E+00
3.476114E-01	7.802905E+00	7.849874E+00
4.118522E-01	8.540457E+00	8.852021E+00
4.879651E-01	9.512882E+00	9.615733E+00
5.781441E-01	1.023587E+01	1.050436E+01
6.849888E-01	1.089498E+01	1.111919E+01
8.115790E-01	1.147524E+01	1.173410E+01
9.615640E-01	1.199052E+01	1.220443E+01
1.139267E+00	1.262957E+01	1.291801E+01
1.349811E+00	1.312586E+01	1.340796E+01
1.599264E+00	1.382369E+01	1.409318E+01
1.894818E+00	1.491298E+01	1.518231E+01
2.244993E+00	1.689975E+01	1.726219E+01
2.659882E+00	2.495253E+01	2.608112E+01
