1.256637E-01	5.629919E+00	6.328989E+00
1.488872E-01	6.023311E+00	7.277598E+00
1.764024E-01	7.052393E+00	8.725680E+00
2.090027E-01	8.735597E+00	1.019866E+01
2.476277E-01	9.762620E+00	1.156944E+01
2.933909E-01	1.207974E+01	1.436658E+01
3.476114E-01	1.510904E+01	1.845010E+01
4.118522E-01	1.812248E+01	2.218771E+01
4.879651E-01	2.207567E+01	2.669994E+01
5.781441E-01	2.660674E+01	3.222397E+01
6.849888E-01	3.168490E+01	3.878143E+01
8.115790E-01	3.713460E+01	4.493088E+01
9.615640E-01	4.236653E+01	5.062967E+01
1.139267E+00	4.686557E+01	5.488062E+01
1.349811E+00	4.994642E+01	5.669010E+01
1.599264E+00	5.167147E+01	5.691131E+01
1.894818E+00	5.216633E+01	5.616990E+01
2.244993E+00	5.332261E+01	5.804185E+01
2.659882E+00	5.581562E+01	6.331031E+01
