1.256637E-01	3.349690E+01	3.538812E+01
1.488872E-01	4.104199E+01	5.007763E+01
1.764024E-01	5.584892E+01	6.529307E+01
2.090027E-01	8.032255E+01	9.207016E+01
2.476277E-01	1.010311E+02	1.223710E+02
2.933909E-01	1.323502E+02	1.640881E+02
3.476114E-01	1.761249E+02	2.238616E+02
4.118522E-01	2.123389E+02	2.618065E+02
4.879651E-01	2.647945E+02	3.222857E+02
5.781441E-01	3.151599E+02	3.755558E+02
6.849888E-01	3.716709E+02	4.477796E+02
8.115790E-01	4.415519E+02	5.151924E+02
9.615640E-01	5.219517E+02	5.959528E+02
1.139267E+00	6.107057E+02	6.821105E+02
1.349811E+00	6.902571E+02	7.449294E+02
1.599264E+00	7.474946E+02	7.902311E+02
1.894818E+00	7.720180E+02	8.222575E+02
2.244993E+00	7.817625E+02	8.768444E+02
2.659882E+00	8.406071E+02	1.023717E+03
