1.256637E-01	8.404587E+00	1.017579E+01
1.488872E-01	8.898463E+00	1.150943E+01
1.764024E-01	1.051433E+01	1.378419E+01
2.090027E-01	1.280748E+01	1.596813E+01
2.476277E-01	1.408900E+01	1.796761E+01
2.933909E-01	1.690134E+01	2.159255E+01
3.476114E-01	2.055782E+01	2.653068E+01
4.118522E-01	2.308848E+01	2.865885E+01
4.879651E-01	2.696040E+01	3.338472E+01
5.781441E-01	3.026161E+01	3.688215E+01
6.849888E-01	3.401701E+01	4.158669E+01
8.115790E-01	3.860303E+01	4.605750E+01
9.615640E-01	4.393446E+01	5.189926E+01
1.139267E+00	4.984250E+01	5.828127E+01
1.349811E+00	5.549940E+01	6.352117E+01
1.599264E+00	6.084730E+01	6.847041E+01
1.894818E+00	6.490367E+01	7.146396E+01
2.244993E+00	6.868441E+01	7.410452E+01
2.659882E+00	8.127971E+01	8.797243E+01
