     1    0.20944E-01    0.12158E+00
     2    0.41888E-01    0.11465E+01
     3    0.62832E-01    0.23951E+01
     4    0.83776E-01    0.45240E+01
     5    0.10472E+00    0.60240E+01
     6    0.12566E+00    0.59731E+01
     7    0.14661E+00    0.47228E+01
     8    0.16755E+00    0.52988E+01
     9    0.18850E+00    0.46483E+01
    10    0.20944E+00    0.46224E+01
    11    0.23038E+00    0.41383E+01
    12    0.25133E+00    0.45437E+01
    13    0.27227E+00    0.42031E+01
    14    0.29322E+00    0.39550E+01
    15    0.31416E+00    0.40103E+01
    16    0.33510E+00    0.38444E+01
    17    0.35605E+00    0.37902E+01
    18    0.37699E+00    0.36537E+01
    19    0.39794E+00    0.35380E+01
    20    0.41888E+00    0.34487E+01
    21    0.43982E+00    0.34299E+01
    22    0.46077E+00    0.33148E+01
    23    0.48171E+00    0.32511E+01
    24    0.50265E+00    0.31510E+01
    25    0.52360E+00    0.31317E+01
    26    0.54454E+00    0.29459E+01
    27    0.56549E+00    0.30520E+01
    28    0.58643E+00    0.29019E+01
    29    0.60737E+00    0.29106E+01
    30    0.62832E+00    0.29023E+01
    31    0.64926E+00    0.28467E+01
    32    0.67021E+00    0.27926E+01
    33    0.69115E+00    0.27719E+01
    34    0.71209E+00    0.27843E+01
    35    0.73304E+00    0.26996E+01
    36    0.75398E+00    0.27294E+01
    37    0.77493E+00    0.27083E+01
    38    0.79587E+00    0.26389E+01
    39    0.81681E+00    0.26320E+01
    40    0.83776E+00    0.26452E+01
    41    0.85870E+00    0.25985E+01
    42    0.87965E+00    0.25662E+01
    43    0.90059E+00    0.25702E+01
    44    0.92153E+00    0.25417E+01
    45    0.94248E+00    0.25467E+01
    46    0.96342E+00    0.24853E+01
    47    0.98437E+00    0.24784E+01
    48    0.10053E+01    0.24685E+01
    49    0.10263E+01    0.24761E+01
    50    0.10472E+01    0.24402E+01
    51    0.10681E+01    0.24253E+01
    52    0.10891E+01    0.24340E+01
    53    0.11100E+01    0.23988E+01
    54    0.11310E+01    0.23910E+01
    55    0.11519E+01    0.23847E+01
    56    0.11729E+01    0.23713E+01
    57    0.11938E+01    0.23683E+01
    58    0.12147E+01    0.23696E+01
    59    0.12357E+01    0.23411E+01
    60    0.12566E+01    0.23256E+01
    61    0.12776E+01    0.23400E+01
    62    0.12985E+01    0.23004E+01
    63    0.13195E+01    0.23021E+01
    64    0.13404E+01    0.22929E+01
    65    0.13614E+01    0.22641E+01
    66    0.13823E+01    0.22711E+01
    67    0.14032E+01    0.22878E+01
    68    0.14242E+01    0.22749E+01
    69    0.14451E+01    0.22678E+01
    70    0.14661E+01    0.22540E+01
    71    0.14870E+01    0.22368E+01
    72    0.15080E+01    0.22243E+01
    73    0.15289E+01    0.22414E+01
    74    0.15499E+01    0.22518E+01
    75    0.15708E+01    0.22373E+01
    76    0.15917E+01    0.22390E+01
    77    0.16127E+01    0.22321E+01
    78    0.16336E+01    0.22265E+01
    79    0.16546E+01    0.22335E+01
    80    0.16755E+01    0.22273E+01
    81    0.16965E+01    0.22332E+01
    82    0.17174E+01    0.22053E+01
    83    0.17383E+01    0.22201E+01
    84    0.17593E+01    0.22130E+01
    85    0.17802E+01    0.22207E+01
    86    0.18012E+01    0.22262E+01
    87    0.18221E+01    0.22266E+01
    88    0.18431E+01    0.22310E+01
    89    0.18640E+01    0.22122E+01
    90    0.18850E+01    0.22344E+01
    91    0.19059E+01    0.22554E+01
    92    0.19268E+01    0.22667E+01
    93    0.19478E+01    0.22584E+01
    94    0.19687E+01    0.22627E+01
    95    0.19897E+01    0.22855E+01
    96    0.20106E+01    0.22896E+01
    97    0.20316E+01    0.23079E+01
    98    0.20525E+01    0.23132E+01
    99    0.20735E+01    0.23265E+01
   100    0.20944E+01    0.23502E+01
   101    0.21153E+01    0.23604E+01
   102    0.21363E+01    0.23884E+01
   103    0.21572E+01    0.23972E+01
   104    0.21782E+01    0.24214E+01
   105    0.21991E+01    0.24500E+01
   106    0.22201E+01    0.24671E+01
   107    0.22410E+01    0.25168E+01
   108    0.22619E+01    0.25336E+01
   109    0.22829E+01    0.25650E+01
   110    0.23038E+01    0.26240E+01
   111    0.23248E+01    0.26617E+01
   112    0.23457E+01    0.27327E+01
   113    0.23667E+01    0.28106E+01
   114    0.23876E+01    0.28733E+01
   115    0.24086E+01    0.29422E+01
   116    0.24295E+01    0.30833E+01
   117    0.24504E+01    0.31475E+01
   118    0.24714E+01    0.32092E+01
   119    0.24923E+01    0.32585E+01
   120    0.25133E+01    0.32963E+01
   121    0.25342E+01    0.33515E+01
   122    0.25552E+01    0.33845E+01
   123    0.25761E+01    0.34316E+01
   124    0.25970E+01    0.34827E+01
   125    0.26180E+01    0.35153E+01
   126    0.26389E+01    0.35775E+01
   127    0.26599E+01    0.36201E+01
