maxi:1.466554E+00	mini:4.974365E-03
4.974365E-03	5.960464E-08
1.973779E-02	5.960464E-08
3.450122E-02	1.986821E-08
4.926465E-02	7.947286E-08
6.402808E-02	3.973643E-08
7.879150E-02	1.986821E-08
9.355493E-02	5.960464E-08
1.083184E-01	1.192093E-07
1.230818E-01	1.788139E-07
1.378452E-01	2.185504E-07
1.526086E-01	2.582868E-07
1.673721E-01	4.569689E-07
1.821355E-01	2.384186E-07
1.968989E-01	4.371007E-07
2.116624E-01	4.768372E-07
2.264258E-01	6.755193E-07
2.411892E-01	8.145968E-07
2.559526E-01	1.271566E-06
2.707161E-01	1.609325E-06
2.854795E-01	2.086163E-06
3.002429E-01	3.377597E-06
3.150063E-01	4.172325E-06
3.297698E-01	4.351139E-06
3.445332E-01	6.735325E-06
3.592966E-01	8.225441E-06
3.740601E-01	1.106660E-05
3.888235E-01	1.539787E-05
4.035869E-01	1.915296E-05
4.183503E-01	2.503395E-05
4.331138E-01	3.397465E-05
4.478772E-01	4.116694E-05
4.626406E-01	5.553166E-05
4.774040E-01	6.932020E-05
4.921675E-01	8.785725E-05
5.069309E-01	1.101494E-04
5.216943E-01	1.388590E-04
5.364578E-01	1.739860E-04
5.512212E-01	2.195239E-04
5.659846E-01	2.775391E-04
5.807480E-01	3.366868E-04
5.955115E-01	4.238288E-04
6.102749E-01	5.296866E-04
6.250383E-01	6.564856E-04
6.398017E-01	8.146763E-04
6.545652E-01	1.017332E-03
6.693286E-01	1.278063E-03
6.840920E-01	1.589278E-03
6.988555E-01	1.998564E-03
7.136189E-01	2.512276E-03
7.283823E-01	3.166040E-03
7.431457E-01	3.976504E-03
7.579092E-01	4.991591E-03
7.726726E-01	6.221851E-03
7.874360E-01	7.754127E-03
8.021995E-01	9.524306E-03
8.169629E-01	1.157924E-02
8.317263E-01	1.382065E-02
8.464897E-01	1.627598E-02
8.612532E-01	1.896763E-02
8.760166E-01	2.202622E-02
8.907800E-01	2.541518E-02
9.055434E-01	2.922080E-02
9.203069E-01	3.333986E-02
9.350703E-01	3.797664E-02
9.498337E-01	4.317000E-02
9.645972E-01	4.951221E-02
9.793606E-01	5.694634E-02
9.941240E-01	6.365760E-02
1.008887E+00	6.666650E-02
1.023651E+00	6.486179E-02
1.038414E+00	6.026528E-02
1.053178E+00	5.494291E-02
1.067941E+00	4.987238E-02
1.082705E+00	4.467239E-02
1.097468E+00	3.916434E-02
1.112231E+00	3.362226E-02
1.126995E+00	2.839371E-02
1.141758E+00	2.367391E-02
1.156522E+00	1.922482E-02
1.171285E+00	1.492747E-02
1.186049E+00	1.076583E-02
1.200812E+00	7.299066E-03
1.215575E+00	4.720608E-03
1.230339E+00	2.976616E-03
1.245102E+00	1.806458E-03
1.259866E+00	1.020114E-03
1.274629E+00	5.463759E-04
1.289393E+00	2.808571E-04
1.304156E+00	1.424750E-04
1.318919E+00	7.172426E-05
1.333683E+00	3.488859E-05
1.348446E+00	1.649062E-05
1.363210E+00	8.801619E-06
1.377973E+00	4.311403E-06
1.392737E+00	1.808008E-06
1.407500E+00	7.947286E-07
1.422263E+00	4.371007E-07
1.437027E+00	2.384186E-07
1.451790E+00	7.947286E-08
1.466554E+00	1.986821E-08
