maxi:1.335922E+00	mini:4.378662E-01
4.378662E-01	1.986821E-08
4.469375E-01	1.192093E-07
4.560088E-01	1.788139E-07
4.650800E-01	2.185504E-07
4.741513E-01	1.589457E-07
4.832226E-01	2.582868E-07
4.922938E-01	4.371007E-07
5.013651E-01	4.768372E-07
5.104364E-01	6.556511E-07
5.195077E-01	9.536743E-07
5.285789E-01	1.053015E-06
5.376502E-01	1.470248E-06
5.467215E-01	1.788139E-06
5.557928E-01	2.264977E-06
5.648640E-01	3.457069E-06
5.739353E-01	4.371007E-06
5.830066E-01	5.026658E-06
5.920779E-01	6.437302E-06
6.011491E-01	7.788340E-06
6.102204E-01	1.047055E-05
6.192917E-01	1.233816E-05
6.283629E-01	1.641115E-05
6.374342E-01	2.145767E-05
6.465055E-01	2.600749E-05
6.555768E-01	3.542503E-05
6.646480E-01	4.547834E-05
6.737193E-01	5.670389E-05
6.827906E-01	7.665157E-05
6.918619E-01	1.001159E-04
7.009331E-01	1.330972E-04
7.100044E-01	1.760324E-04
7.190757E-01	2.394517E-04
7.281469E-01	3.215671E-04
7.372182E-01	4.208287E-04
7.462895E-01	5.622506E-04
7.553608E-01	7.444819E-04
7.644320E-01	9.678602E-04
7.735033E-01	1.273771E-03
7.825746E-01	1.636247E-03
7.916459E-01	2.085487E-03
8.007171E-01	2.615054E-03
8.097884E-01	3.243883E-03
8.188597E-01	3.923754E-03
8.279310E-01	4.622777E-03
8.370022E-01	5.375981E-03
8.460735E-01	6.203135E-03
8.551448E-01	7.061760E-03
8.642160E-01	8.029580E-03
8.732873E-01	9.102543E-03
8.823586E-01	1.037359E-02
8.914299E-01	1.188419E-02
9.005011E-01	1.360152E-02
9.095724E-01	1.555469E-02
9.186437E-01	1.776747E-02
9.277150E-01	2.030834E-02
9.367862E-01	2.342449E-02
9.458575E-01	2.720320E-02
9.549288E-01	3.226113E-02
9.640000E-01	3.891830E-02
9.730713E-01	4.775373E-02
9.821426E-01	5.809871E-02
9.912139E-01	6.808555E-02
1.000285E+00	7.367212E-02
1.009356E+00	7.206688E-02
1.018428E+00	6.449115E-02
1.027499E+00	5.488229E-02
1.036570E+00	4.569598E-02
1.045642E+00	3.804890E-02
1.054713E+00	3.208697E-02
1.063784E+00	2.734601E-02
1.072855E+00	2.344696E-02
1.081927E+00	2.016034E-02
1.090998E+00	1.723659E-02
1.100069E+00	1.475074E-02
1.109140E+00	1.257610E-02
1.118212E+00	1.085295E-02
1.127283E+00	9.379725E-03
1.136354E+00	8.161525E-03
1.145426E+00	7.113099E-03
1.154497E+00	6.134530E-03
1.163568E+00	5.166471E-03
1.172639E+00	4.141410E-03
1.181711E+00	3.108025E-03
1.190782E+00	2.151549E-03
1.199853E+00	1.352429E-03
1.208924E+00	7.706682E-04
1.217996E+00	4.022717E-04
1.227067E+00	2.074242E-04
1.236138E+00	1.012882E-04
1.245210E+00	4.553795E-05
1.254281E+00	2.068281E-05
1.263352E+00	9.437402E-06
1.272423E+00	4.192193E-06
1.281495E+00	2.026558E-06
1.290566E+00	6.755193E-07
1.299637E+00	2.781550E-07
1.308708E+00	3.973643E-08
1.317780E+00	3.973643E-08
1.326851E+00	0.000000E+00
1.335922E+00	3.973643E-08
