maxi:1.327850E+00	mini:4.090424E-01
4.090424E-01	3.973643E-08
4.183232E-01	3.973643E-08
4.276041E-01	3.973643E-08
4.368850E-01	1.192093E-07
4.461659E-01	1.589457E-07
4.554468E-01	2.185504E-07
4.647277E-01	1.788139E-07
4.740086E-01	2.980232E-07
4.832895E-01	5.960464E-07
4.925704E-01	5.165736E-07
5.018512E-01	8.543332E-07
5.111321E-01	9.934107E-07
5.204130E-01	1.251698E-06
5.296939E-01	2.225240E-06
5.389748E-01	2.582868E-06
5.482557E-01	3.377597E-06
5.575366E-01	4.271666E-06
5.668175E-01	5.205472E-06
5.760984E-01	6.755193E-06
5.853792E-01	8.861224E-06
5.946601E-01	1.019239E-05
6.039410E-01	1.311302E-05
6.132219E-01	1.688798E-05
6.225028E-01	2.002716E-05
6.317837E-01	2.610683E-05
6.410646E-01	3.196796E-05
6.503455E-01	4.025300E-05
6.596264E-01	5.354484E-05
6.689072E-01	6.735325E-05
6.781881E-01	8.734067E-05
6.874690E-01	1.153151E-04
6.967499E-01	1.504223E-04
7.060308E-01	1.954436E-04
7.153117E-01	2.633532E-04
7.245926E-01	3.454884E-04
7.338735E-01	4.508495E-04
7.431544E-01	6.010135E-04
7.524352E-01	7.868608E-04
7.617161E-01	1.030803E-03
7.709970E-01	1.344244E-03
7.802779E-01	1.726071E-03
7.895588E-01	2.192597E-03
7.988397E-01	2.749105E-03
8.081206E-01	3.414134E-03
8.174015E-01	4.131178E-03
8.266824E-01	4.898489E-03
8.359632E-01	5.695244E-03
8.452441E-01	6.585479E-03
8.545250E-01	7.501245E-03
8.638059E-01	8.532087E-03
8.730868E-01	9.731968E-03
8.823677E-01	1.109564E-02
8.916486E-01	1.266587E-02
9.009295E-01	1.450018E-02
9.102103E-01	1.654681E-02
9.194912E-01	1.890701E-02
9.287721E-01	2.157042E-02
9.380530E-01	2.474054E-02
9.473339E-01	2.883681E-02
9.566148E-01	3.404331E-02
9.658957E-01	4.103647E-02
9.751766E-01	4.988058E-02
9.844575E-01	5.991485E-02
9.937383E-01	6.861786E-02
1.003019E+00	7.214506E-02
1.012300E+00	6.887432E-02
1.021581E+00	6.092799E-02
1.030862E+00	5.180893E-02
1.040143E+00	4.352323E-02
1.049424E+00	3.666341E-02
1.058705E+00	3.116049E-02
1.067985E+00	2.678317E-02
1.077266E+00	2.306384E-02
1.086547E+00	1.993674E-02
1.095828E+00	1.699503E-02
1.105109E+00	1.456294E-02
1.114390E+00	1.248620E-02
1.123671E+00	1.074870E-02
1.132952E+00	9.299974E-03
1.142233E+00	8.092940E-03
1.151513E+00	6.977439E-03
1.160794E+00	5.901893E-03
1.170075E+00	4.822572E-03
1.179356E+00	3.685554E-03
1.188637E+00	2.611677E-03
1.197918E+00	1.678546E-03
1.207199E+00	9.851456E-04
1.216480E+00	5.293290E-04
1.225761E+00	2.718369E-04
1.235041E+00	1.371503E-04
1.244322E+00	6.530682E-05
1.253603E+00	3.190835E-05
1.262884E+00	1.472235E-05
1.272165E+00	6.258488E-06
1.281446E+00	2.900759E-06
1.290727E+00	1.033147E-06
1.300008E+00	4.569689E-07
1.309289E+00	9.934107E-08
1.318569E+00	5.960464E-08
1.327850E+00	1.986821E-08
