maxi:1.298218E+00	mini:5.993118E-01
5.993118E-01	3.973643E-08
6.063715E-01	1.986821E-08
6.134311E-01	3.973643E-08
6.204908E-01	7.947286E-08
6.275505E-01	5.960464E-08
6.346101E-01	2.582868E-07
6.416698E-01	3.774961E-07
6.487294E-01	5.165736E-07
6.557891E-01	7.351240E-07
6.628487E-01	1.053015E-06
6.699084E-01	1.808008E-06
6.769680E-01	2.662341E-06
6.840277E-01	3.596147E-06
6.910874E-01	6.059806E-06
6.981470E-01	9.278456E-06
7.052067E-01	1.245737E-05
7.122663E-01	1.790126E-05
7.193260E-01	2.612670E-05
7.263856E-01	3.717343E-05
7.334453E-01	5.082289E-05
7.405049E-01	7.365147E-05
7.475646E-01	1.058181E-04
7.546243E-01	1.433094E-04
7.616839E-01	1.950860E-04
7.687436E-01	2.532204E-04
7.758032E-01	3.371239E-04
7.828629E-01	4.416505E-04
7.899225E-01	5.732377E-04
7.969822E-01	7.499258E-04
8.040419E-01	9.563565E-04
8.111015E-01	1.212895E-03
8.181612E-01	1.496911E-03
8.252208E-01	1.798550E-03
8.322805E-01	2.088964E-03
8.393401E-01	2.399286E-03
8.463998E-01	2.686958E-03
8.534594E-01	3.006438E-03
8.605191E-01	3.293554E-03
8.675788E-01	3.641228E-03
8.746384E-01	4.000624E-03
8.816981E-01	4.455189E-03
8.887577E-01	4.971246E-03
8.958174E-01	5.609612E-03
9.028770E-01	6.380498E-03
9.099367E-01	7.285237E-03
9.169963E-01	8.434812E-03
9.240560E-01	9.774864E-03
9.311157E-01	1.144479E-02
9.381753E-01	1.350868E-02
9.452350E-01	1.619685E-02
9.522946E-01	1.975850E-02
9.593543E-01	2.462943E-02
9.664139E-01	3.145609E-02
9.734736E-01	4.135867E-02
9.805333E-01	5.568455E-02
9.875929E-01	7.501032E-02
9.946526E-01	9.468156E-02
1.001712E+00	1.023319E-01
1.008772E+00	9.069711E-02
1.015832E+00	7.036736E-02
1.022891E+00	5.279267E-02
1.029951E+00	3.994091E-02
1.037011E+00	3.086517E-02
1.044070E+00	2.448102E-02
1.051130E+00	1.965503E-02
1.058189E+00	1.613086E-02
1.065249E+00	1.340508E-02
1.072309E+00	1.127152E-02
1.079368E+00	9.476741E-03
1.086428E+00	8.063893E-03
1.093488E+00	6.909331E-03
1.100547E+00	5.956391E-03
1.107607E+00	5.220989E-03
1.114667E+00	4.626751E-03
1.121726E+00	4.166265E-03
1.128786E+00	3.794412E-03
1.135846E+00	3.463686E-03
1.142905E+00	3.135304E-03
1.149965E+00	2.824525E-03
1.157025E+00	2.482812E-03
1.164084E+00	2.109607E-03
1.171144E+00	1.723051E-03
1.178204E+00	1.340032E-03
1.185263E+00	9.661913E-04
1.192323E+00	6.481806E-04
1.199383E+00	3.975828E-04
1.206442E+00	2.304713E-04
1.213502E+00	1.255473E-04
1.220562E+00	6.572405E-05
1.227621E+00	3.389517E-05
1.234681E+00	1.668930E-05
1.241741E+00	8.742015E-06
1.248800E+00	4.152457E-06
1.255860E+00	1.847744E-06
1.262919E+00	8.543332E-07
1.269979E+00	5.165736E-07
1.277039E+00	2.980232E-07
1.284098E+00	7.947286E-08
1.291158E+00	7.947286E-08
1.298218E+00	1.986821E-08
