maxi:1.307495E+00	mini:5.754013E-01
5.754013E-01	3.973643E-08
5.827962E-01	0.000000E+00
5.901911E-01	3.973643E-08
5.975860E-01	3.973643E-08
6.049809E-01	1.986821E-08
6.123757E-01	1.390775E-07
6.197706E-01	7.947286E-08
6.271655E-01	1.788139E-07
6.345604E-01	3.178914E-07
6.419553E-01	5.364418E-07
6.493502E-01	8.742015E-07
6.567451E-01	1.370907E-06
6.641399E-01	2.423922E-06
6.715348E-01	3.238519E-06
6.789297E-01	5.384286E-06
6.863246E-01	7.828077E-06
6.937195E-01	1.176198E-05
7.011144E-01	1.742442E-05
7.085093E-01	2.445777E-05
7.159042E-01	3.486872E-05
7.232990E-01	5.088250E-05
7.306939E-01	7.039309E-05
7.380888E-01	1.002351E-04
7.454837E-01	1.412431E-04
7.528786E-01	1.909137E-04
7.602735E-01	2.572139E-04
7.676684E-01	3.429055E-04
7.750633E-01	4.474719E-04
7.824581E-01	5.809466E-04
7.898530E-01	7.604361E-04
7.972479E-01	9.841919E-04
8.046428E-01	1.257678E-03
8.120377E-01	1.575669E-03
8.194326E-01	1.908024E-03
8.268275E-01	2.270559E-03
8.342224E-01	2.632360E-03
8.416172E-01	3.002763E-03
8.490121E-01	3.380915E-03
8.564070E-01	3.752172E-03
8.638019E-01	4.192352E-03
8.711968E-01	4.651666E-03
8.785917E-01	5.158007E-03
8.859866E-01	5.782962E-03
8.933814E-01	6.539901E-03
9.007763E-01	7.461349E-03
9.081712E-01	8.543511E-03
9.155661E-01	9.802242E-03
9.229610E-01	1.134338E-02
9.303559E-01	1.317288E-02
9.377508E-01	1.543633E-02
9.451457E-01	1.841640E-02
9.525405E-01	2.237233E-02
9.599354E-01	2.771576E-02
9.673303E-01	3.524717E-02
9.747252E-01	4.570729E-02
9.821201E-01	6.006177E-02
9.895150E-01	7.701723E-02
9.969099E-01	9.055614E-02
1.004305E+00	9.172875E-02
1.011700E+00	7.953348E-02
1.019095E+00	6.297839E-02
1.026489E+00	4.887402E-02
1.033884E+00	3.801531E-02
1.041279E+00	3.014068E-02
1.048674E+00	2.429163E-02
1.056069E+00	1.984604E-02
1.063464E+00	1.651229E-02
1.070859E+00	1.386817E-02
1.078254E+00	1.172060E-02
1.085649E+00	9.988010E-03
1.093043E+00	8.554300E-03
1.100438E+00	7.318616E-03
1.107833E+00	6.390790E-03
1.115228E+00	5.629122E-03
1.122623E+00	5.030652E-03
1.130018E+00	4.517078E-03
1.137413E+00	4.086494E-03
1.144808E+00	3.671885E-03
1.152202E+00	3.279229E-03
1.159597E+00	2.825399E-03
1.166992E+00	2.395272E-03
1.174387E+00	1.901408E-03
1.181782E+00	1.436055E-03
1.189177E+00	1.016359E-03
1.196572E+00	6.439090E-04
1.203967E+00	3.808339E-04
1.211362E+00	2.080798E-04
1.218756E+00	1.115799E-04
1.226151E+00	5.517403E-05
1.233546E+00	2.886852E-05
1.240941E+00	1.331170E-05
1.248336E+00	6.536643E-06
1.255731E+00	2.841155E-06
1.263126E+00	1.331170E-06
1.270521E+00	5.563100E-07
1.277916E+00	1.589457E-07
1.285310E+00	5.960464E-08
1.292705E+00	1.986821E-08
1.300100E+00	1.986821E-08
1.307495E+00	1.986821E-08
