maxi:1.441879E+00	mini:1.048431E-01
1.048431E-01	1.986821E-08
1.183486E-01	0.000000E+00
1.318540E-01	0.000000E+00
1.453594E-01	1.986821E-08
1.588648E-01	1.986821E-08
1.723702E-01	1.986821E-08
1.858756E-01	1.986821E-08
1.993810E-01	3.973643E-08
2.128865E-01	5.960464E-08
2.263919E-01	9.934107E-08
2.398973E-01	7.947286E-08
2.534027E-01	2.384186E-07
2.669081E-01	1.986821E-07
2.804135E-01	3.973643E-07
2.939190E-01	4.569689E-07
3.074244E-01	5.364418E-07
3.209298E-01	4.967054E-07
3.344352E-01	9.735425E-07
3.479406E-01	1.231829E-06
3.614460E-01	1.827876E-06
3.749514E-01	2.602736E-06
3.884569E-01	3.258387E-06
4.019623E-01	4.172325E-06
4.154677E-01	5.642573E-06
4.289731E-01	8.463860E-06
4.424785E-01	1.039108E-05
4.559839E-01	1.438459E-05
4.694894E-01	1.823902E-05
4.829948E-01	2.457698E-05
4.965002E-01	3.095468E-05
5.100056E-01	4.170338E-05
5.235110E-01	5.278985E-05
5.370164E-01	6.912152E-05
5.505219E-01	8.732080E-05
5.640273E-01	1.077851E-04
5.775327E-01	1.371900E-04
5.910381E-01	1.737873E-04
6.045435E-01	2.177556E-04
6.180489E-01	2.720555E-04
6.315543E-01	3.460050E-04
6.450598E-01	4.309416E-04
6.585652E-01	5.464554E-04
6.720706E-01	6.961226E-04
6.855760E-01	8.981824E-04
6.990814E-01	1.147211E-03
7.125868E-01	1.468500E-03
7.260923E-01	1.888116E-03
7.395977E-01	2.443135E-03
7.531031E-01	3.132661E-03
7.666085E-01	4.024645E-03
7.801139E-01	5.112211E-03
7.936193E-01	6.457388E-03
8.071247E-01	8.036951E-03
8.206302E-01	9.802043E-03
8.341356E-01	1.175563E-02
8.476410E-01	1.387976E-02
8.611464E-01	1.626986E-02
8.746518E-01	1.892692E-02
8.881572E-01	2.198891E-02
9.016627E-01	2.545371E-02
9.151681E-01	2.930470E-02
9.286735E-01	3.356238E-02
9.421789E-01	3.841720E-02
9.556843E-01	4.453522E-02
9.691897E-01	5.223378E-02
9.826951E-01	6.110418E-02
9.962006E-01	6.844119E-02
1.009706E+00	7.044228E-02
1.023211E+00	6.664058E-02
1.036717E+00	6.001808E-02
1.050222E+00	5.308104E-02
1.063728E+00	4.690655E-02
1.077233E+00	4.137701E-02
1.090738E+00	3.590566E-02
1.104244E+00	3.063468E-02
1.117749E+00	2.579121E-02
1.131255E+00	2.157714E-02
1.144760E+00	1.786582E-02
1.158266E+00	1.449052E-02
1.171771E+00	1.118257E-02
1.185276E+00	7.953445E-03
1.198782E+00	5.209466E-03
1.212287E+00	3.191392E-03
1.225793E+00	1.880546E-03
1.239298E+00	1.071672E-03
1.252803E+00	5.921125E-04
1.266309E+00	3.114144E-04
1.279814E+00	1.504620E-04
1.293320E+00	7.206202E-05
1.306825E+00	3.264348E-05
1.320331E+00	1.575549E-05
1.333836E+00	6.914139E-06
1.347341E+00	3.278255E-06
1.360847E+00	1.728535E-06
1.374352E+00	4.768372E-07
1.387858E+00	3.178914E-07
1.401363E+00	1.986821E-07
1.414868E+00	3.973643E-08
1.428374E+00	0.000000E+00
1.441879E+00	1.986821E-08
