maxi:1.336731E+00	mini:3.584595E-01
3.584595E-01	1.986821E-08
3.683410E-01	0.000000E+00
3.782225E-01	7.947286E-08
3.881041E-01	7.947286E-08
3.979856E-01	1.788139E-07
4.078671E-01	3.973643E-08
4.177487E-01	1.788139E-07
4.276302E-01	2.384186E-07
4.375117E-01	4.569689E-07
4.473932E-01	4.768372E-07
4.572748E-01	5.960464E-07
4.671563E-01	6.159147E-07
4.770378E-01	1.331170E-06
4.869194E-01	1.470248E-06
4.968009E-01	1.788139E-06
5.066824E-01	2.602736E-06
5.165640E-01	3.774961E-06
5.264455E-01	4.808108E-06
5.363270E-01	5.682309E-06
5.462085E-01	7.688999E-06
5.560901E-01	9.953976E-06
5.659716E-01	1.182159E-05
5.758531E-01	1.480182E-05
5.857347E-01	1.923243E-05
5.956162E-01	2.231201E-05
6.054977E-01	2.835194E-05
6.153793E-01	3.403425E-05
6.252608E-01	4.414717E-05
6.351423E-01	5.588929E-05
6.450238E-01	6.804864E-05
6.549054E-01	8.688370E-05
6.647869E-01	1.108646E-04
6.746684E-01	1.433889E-04
6.845500E-01	1.787742E-04
6.944315E-01	2.278884E-04
7.043130E-01	2.952218E-04
7.141946E-01	3.945629E-04
7.240761E-01	5.117059E-04
7.339576E-01	6.617308E-04
7.438391E-01	8.723736E-04
7.537207E-01	1.126647E-03
7.636022E-01	1.461168E-03
7.734837E-01	1.875023E-03
7.833653E-01	2.377709E-03
7.932468E-01	2.993464E-03
8.031283E-01	3.735344E-03
8.130099E-01	4.583160E-03
8.228914E-01	5.455951E-03
8.327729E-01	6.402731E-03
8.426544E-01	7.413089E-03
8.525360E-01	8.550008E-03
8.624175E-01	9.755492E-03
8.722990E-01	1.114871E-02
8.821806E-01	1.275412E-02
8.920621E-01	1.454858E-02
9.019436E-01	1.665862E-02
9.118252E-01	1.901605E-02
9.217067E-01	2.161527E-02
9.315882E-01	2.468306E-02
9.414698E-01	2.823176E-02
9.513513E-01	3.287836E-02
9.612328E-01	3.886350E-02
9.711143E-01	4.657118E-02
9.809959E-01	5.575496E-02
9.908774E-01	6.440779E-02
1.000759E+00	6.940150E-02
1.010640E+00	6.815477E-02
1.020522E+00	6.188949E-02
1.030404E+00	5.375441E-02
1.040285E+00	4.579882E-02
1.050167E+00	3.918219E-02
1.060048E+00	3.373700E-02
1.069930E+00	2.919209E-02
1.079811E+00	2.537280E-02
1.089693E+00	2.184087E-02
1.099574E+00	1.877882E-02
1.109456E+00	1.601386E-02
1.119337E+00	1.366067E-02
1.129219E+00	1.174990E-02
1.139100E+00	1.013084E-02
1.148982E+00	8.701483E-03
1.158863E+00	7.361333E-03
1.168745E+00	5.974849E-03
1.178626E+00	4.594584E-03
1.188508E+00	3.261367E-03
1.198390E+00	2.091904E-03
1.208271E+00	1.244684E-03
1.218153E+00	6.876787E-04
1.228034E+00	3.629724E-04
1.237916E+00	1.884500E-04
1.247797E+00	9.655952E-05
1.257679E+00	4.776319E-05
1.267560E+00	2.264977E-05
1.277442E+00	1.100699E-05
1.287323E+00	5.145868E-06
1.297205E+00	2.125899E-06
1.307086E+00	1.033147E-06
1.316968E+00	3.178914E-07
1.326849E+00	1.589457E-07
1.336731E+00	5.960464E-08
