maxi:1.482620E+00	mini:4.272461E-03
4.272461E-03	5.960464E-08
1.920527E-02	1.589457E-07
3.413807E-02	7.947286E-08
4.907088E-02	1.986821E-07
6.400368E-02	1.986821E-07
7.893649E-02	2.582868E-07
9.386930E-02	3.178914E-07
1.088021E-01	3.576279E-07
1.237349E-01	5.165736E-07
1.386677E-01	5.364418E-07
1.536005E-01	5.960464E-07
1.685333E-01	7.947286E-07
1.834661E-01	5.563100E-07
1.983989E-01	1.152356E-06
2.133317E-01	1.351039E-06
2.282645E-01	2.106031E-06
2.431974E-01	2.642473E-06
2.581302E-01	3.278255E-06
2.730630E-01	4.112720E-06
2.879958E-01	5.145868E-06
3.029286E-01	6.059806E-06
3.178614E-01	8.364518E-06
3.327942E-01	1.084805E-05
3.477270E-01	1.424551E-05
3.626598E-01	1.740456E-05
3.775926E-01	2.274911E-05
3.925254E-01	3.023942E-05
4.074582E-01	3.923972E-05
4.223910E-01	4.796187E-05
4.373238E-01	6.256501E-05
4.522566E-01	7.671118E-05
4.671894E-01	9.298325E-05
4.821222E-01	1.177788E-04
4.970551E-01	1.484950E-04
5.119879E-01	1.877546E-04
5.269207E-01	2.281070E-04
5.418535E-01	2.832611E-04
5.567863E-01	3.475944E-04
5.717191E-01	4.327695E-04
5.866519E-01	5.264878E-04
6.015847E-01	6.475647E-04
6.165175E-01	7.933776E-04
6.314503E-01	9.647409E-04
6.463831E-01	1.183887E-03
6.613159E-01	1.459956E-03
6.762487E-01	1.809915E-03
6.911815E-01	2.224584E-03
7.061143E-01	2.755860E-03
7.210471E-01	3.393710E-03
7.359799E-01	4.194041E-03
7.509128E-01	5.184412E-03
7.658456E-01	6.353279E-03
7.807784E-01	7.803043E-03
7.957112E-01	9.506404E-03
8.106440E-01	1.142102E-02
8.255768E-01	1.356663E-02
8.405096E-01	1.595314E-02
8.554424E-01	1.854082E-02
8.703752E-01	2.136364E-02
8.853080E-01	2.450883E-02
9.002408E-01	2.803663E-02
9.151736E-01	3.192943E-02
9.301064E-01	3.603558E-02
9.450392E-01	4.061439E-02
9.599720E-01	4.596225E-02
9.749048E-01	5.215305E-02
9.898376E-01	5.844206E-02
1.004770E+00	6.236573E-02
1.019703E+00	6.241824E-02
1.034636E+00	5.961078E-02
1.049569E+00	5.543975E-02
1.064502E+00	5.119326E-02
1.079434E+00	4.674228E-02
1.094367E+00	4.175103E-02
1.109300E+00	3.647681E-02
1.124233E+00	3.133820E-02
1.139166E+00	2.639476E-02
1.154099E+00	2.171777E-02
1.169031E+00	1.717480E-02
1.183964E+00	1.278283E-02
1.198897E+00	9.007076E-03
1.213830E+00	6.110569E-03
1.228763E+00	4.031241E-03
1.243695E+00	2.538423E-03
1.258628E+00	1.527230E-03
1.273561E+00	8.668900E-04
1.288494E+00	4.675388E-04
1.303427E+00	2.474387E-04
1.318359E+00	1.296202E-04
1.333292E+00	6.997585E-05
1.348225E+00	3.425280E-05
1.363158E+00	1.730522E-05
1.378091E+00	8.702278E-06
1.393023E+00	4.867713E-06
1.407956E+00	2.225240E-06
1.422889E+00	1.331170E-06
1.437822E+00	4.569689E-07
1.452755E+00	2.185504E-07
1.467687E+00	3.973643E-08
1.482620E+00	5.960464E-08
