maxi:1.540443E+00	mini:9.613037E-04
9.613037E-04	3.377597E-07
1.651163E-02	6.755193E-07
3.206195E-02	6.755193E-07
4.761228E-02	6.755193E-07
6.316260E-02	7.351240E-07
7.871293E-02	9.338061E-07
9.426325E-02	1.013279E-06
1.098136E-01	1.311302E-06
1.253639E-01	1.509984E-06
1.409142E-01	1.569589E-06
1.564645E-01	2.165635E-06
1.720149E-01	2.741814E-06
1.875652E-01	2.940496E-06
2.031155E-01	4.510085E-06
2.186658E-01	4.649162E-06
2.342162E-01	6.834666E-06
2.497665E-01	8.503596E-06
2.653168E-01	1.060963E-05
2.808671E-01	1.277526E-05
2.964175E-01	1.664956E-05
3.119678E-01	1.978874E-05
3.275181E-01	2.620618E-05
3.430684E-01	3.202756E-05
3.586188E-01	3.830592E-05
3.741691E-01	5.066395E-05
3.897194E-01	6.018082E-05
4.052697E-01	7.710854E-05
4.208201E-01	9.624163E-05
4.363704E-01	1.160304E-04
4.519207E-01	1.470248E-04
4.674710E-01	1.795093E-04
4.830214E-01	2.186298E-04
4.985717E-01	2.656380E-04
5.141220E-01	3.340046E-04
5.296723E-01	4.024704E-04
5.452227E-01	4.916191E-04
5.607730E-01	5.950133E-04
5.763233E-01	7.166664E-04
5.918736E-01	8.675257E-04
6.074240E-01	1.055002E-03
6.229743E-01	1.276453E-03
6.385246E-01	1.539787E-03
6.540749E-01	1.872897E-03
6.696253E-01	2.270957E-03
6.851756E-01	2.755304E-03
7.007259E-01	3.349364E-03
7.162762E-01	4.066428E-03
7.318266E-01	4.954120E-03
7.473769E-01	6.024758E-03
7.629272E-01	7.257541E-03
7.784775E-01	8.772453E-03
7.940278E-01	1.050117E-02
8.095782E-01	1.253806E-02
8.251285E-01	1.474075E-02
8.406788E-01	1.720248E-02
8.562291E-01	1.986577E-02
8.717795E-01	2.268895E-02
8.873298E-01	2.596480E-02
9.028801E-01	2.949218E-02
9.184304E-01	3.322713E-02
9.339808E-01	3.728378E-02
9.495311E-01	4.171820E-02
9.650814E-01	4.680395E-02
9.806317E-01	5.240140E-02
9.961821E-01	5.727780E-02
1.011732E+00	5.976494E-02
1.027283E+00	5.922228E-02
1.042833E+00	5.677168E-02
1.058383E+00	5.361450E-02
1.073934E+00	5.004547E-02
1.089484E+00	4.578036E-02
1.105034E+00	4.095995E-02
1.120585E+00	3.584719E-02
1.136135E+00	3.069121E-02
1.151685E+00	2.562535E-02
1.167236E+00	2.053410E-02
1.182786E+00	1.563720E-02
1.198336E+00	1.141346E-02
1.213887E+00	8.056641E-03
1.229437E+00	5.506277E-03
1.244987E+00	3.615677E-03
1.260538E+00	2.228280E-03
1.276088E+00	1.303832E-03
1.291638E+00	7.517735E-04
1.307189E+00	4.170338E-04
1.322739E+00	2.324780E-04
1.338289E+00	1.268387E-04
1.353840E+00	6.721417E-05
1.369390E+00	3.304084E-05
1.384940E+00	1.760324E-05
1.400491E+00	8.940697E-06
1.416041E+00	4.669031E-06
1.431591E+00	2.404054E-06
1.447141E+00	9.735425E-07
1.462692E+00	3.576279E-07
1.478242E+00	2.185504E-07
1.493792E+00	5.960464E-08
1.509343E+00	1.986821E-08
1.524893E+00	3.973643E-08
1.540443E+00	1.986821E-08
