maxi:1.302734E+00	mini:5.224648E-01
5.224648E-01	3.973643E-08
5.303463E-01	7.947286E-08
5.382278E-01	5.960464E-08
5.461093E-01	1.986821E-08
5.539908E-01	3.973643E-08
5.618723E-01	5.960464E-08
5.697538E-01	9.934107E-08
5.776353E-01	9.934107E-08
5.855168E-01	1.589457E-07
5.933984E-01	2.185504E-07
6.012799E-01	3.178914E-07
6.091614E-01	4.967054E-07
6.170429E-01	7.152557E-07
6.249244E-01	8.940697E-07
6.328059E-01	1.172225E-06
6.406874E-01	1.788139E-06
6.485689E-01	2.503395E-06
6.564504E-01	4.231930E-06
6.643320E-01	6.337961E-06
6.722135E-01	8.066495E-06
6.800950E-01	1.194080E-05
6.879765E-01	1.802047E-05
6.958580E-01	2.463659E-05
7.037395E-01	3.566345E-05
7.116210E-01	5.024672E-05
7.195025E-01	7.176399E-05
7.273840E-01	1.029372E-04
7.352656E-01	1.389980E-04
7.431471E-01	1.935363E-04
7.510286E-01	2.647241E-04
7.589101E-01	3.592968E-04
7.667916E-01	4.792412E-04
7.746731E-01	6.304781E-04
7.825546E-01	8.196632E-04
7.904361E-01	1.070042E-03
7.983176E-01	1.365701E-03
8.061992E-01	1.719793E-03
8.140807E-01	2.115250E-03
8.219622E-01	2.553860E-03
8.298437E-01	3.010750E-03
8.377252E-01	3.463924E-03
8.456067E-01	3.949384E-03
8.534882E-01	4.450301E-03
8.613697E-01	4.994075E-03
8.692513E-01	5.596519E-03
8.771328E-01	6.277680E-03
8.850143E-01	7.081330E-03
8.928958E-01	8.051197E-03
9.007773E-01	9.167333E-03
9.086588E-01	1.051269E-02
9.165403E-01	1.209096E-02
9.244218E-01	1.393634E-02
9.323033E-01	1.614020E-02
9.401849E-01	1.895481E-02
9.480664E-01	2.257254E-02
9.559479E-01	2.749199E-02
9.638294E-01	3.418656E-02
9.717109E-01	4.348169E-02
9.795924E-01	5.567789E-02
9.874739E-01	7.014477E-02
9.953554E-01	8.246378E-02
1.003237E+00	8.583687E-02
1.011118E+00	7.783320E-02
1.019000E+00	6.452678E-02
1.026881E+00	5.142645E-02
1.034763E+00	4.079113E-02
1.042645E+00	3.274330E-02
1.050526E+00	2.659563E-02
1.058408E+00	2.210482E-02
1.066289E+00	1.847819E-02
1.074171E+00	1.565186E-02
1.082052E+00	1.328756E-02
1.089934E+00	1.135902E-02
1.097815E+00	9.667118E-03
1.105697E+00	8.335332E-03
1.113578E+00	7.272979E-03
1.121460E+00	6.390452E-03
1.129341E+00	5.672177E-03
1.137223E+00	5.069256E-03
1.145104E+00	4.522244E-03
1.152986E+00	3.983915E-03
1.160867E+00	3.406703E-03
1.168749E+00	2.841592E-03
1.176630E+00	2.234598E-03
1.184512E+00	1.639088E-03
1.192393E+00	1.117329E-03
1.200275E+00	6.840428E-04
1.208156E+00	3.823638E-04
1.216038E+00	2.006888E-04
1.223919E+00	1.044869E-04
1.231801E+00	5.082289E-05
1.239682E+00	2.300739E-05
1.247564E+00	9.894371E-06
1.255445E+00	4.152457E-06
1.263327E+00	1.867612E-06
1.271208E+00	8.543332E-07
1.279090E+00	1.390775E-07
1.286971E+00	1.192093E-07
1.294853E+00	3.973643E-08
1.302734E+00	1.986821E-08
