maxi:1.317322E+00	mini:4.859009E-01
4.859009E-01	1.986821E-08
4.942991E-01	0.000000E+00
5.026973E-01	1.986821E-08
5.110955E-01	3.973643E-08
5.194936E-01	7.947286E-08
5.278918E-01	5.960464E-08
5.362900E-01	1.390775E-07
5.446882E-01	9.934107E-08
5.530864E-01	9.934107E-08
5.614846E-01	2.781550E-07
5.698828E-01	3.178914E-07
5.782810E-01	2.980232E-07
5.866792E-01	6.159147E-07
5.950774E-01	6.755193E-07
6.034756E-01	1.132488E-06
6.118737E-01	1.311302E-06
6.202719E-01	1.708666E-06
6.286701E-01	2.443790E-06
6.370683E-01	3.119310E-06
6.454665E-01	4.251798E-06
6.538647E-01	5.880992E-06
6.622629E-01	9.079774E-06
6.706611E-01	1.325210E-05
6.790593E-01	1.829863E-05
6.874575E-01	2.628565E-05
6.958557E-01	3.798803E-05
7.042538E-01	5.352497E-05
7.126520E-01	7.518133E-05
7.210502E-01	1.058181E-04
7.294484E-01	1.494884E-04
7.378466E-01	2.097090E-04
7.462448E-01	2.873540E-04
7.546430E-01	3.891190E-04
7.630412E-01	5.236268E-04
7.714394E-01	7.004738E-04
7.798376E-01	9.219448E-04
7.882358E-01	1.207173E-03
7.966339E-01	1.545747E-03
8.050321E-01	1.959860E-03
8.134303E-01	2.448241E-03
8.218285E-01	2.977947E-03
8.302267E-01	3.474534E-03
8.386249E-01	4.044533E-03
8.470231E-01	4.650672E-03
8.554213E-01	5.254269E-03
8.638195E-01	5.927742E-03
8.722177E-01	6.715159E-03
8.806159E-01	7.574081E-03
8.890140E-01	8.653680E-03
8.974122E-01	9.884894E-03
9.058104E-01	1.142679E-02
9.142086E-01	1.314449E-02
9.226068E-01	1.519817E-02
9.310050E-01	1.756775E-02
9.394032E-01	2.062247E-02
9.478014E-01	2.464279E-02
9.561996E-01	2.997744E-02
9.645978E-01	3.743257E-02
9.729960E-01	4.754448E-02
9.813941E-01	6.057215E-02
9.897923E-01	7.466932E-02
9.981905E-01	8.419669E-02
1.006589E+00	8.330709E-02
1.014987E+00	7.303588E-02
1.023385E+00	5.956560E-02
1.031783E+00	4.768256E-02
1.040181E+00	3.806472E-02
1.048580E+00	3.088224E-02
1.056978E+00	2.543835E-02
1.065376E+00	2.125508E-02
1.073774E+00	1.795594E-02
1.082172E+00	1.516338E-02
1.090571E+00	1.290641E-02
1.098969E+00	1.095911E-02
1.107367E+00	9.383460E-03
1.115765E+00	8.102139E-03
1.124163E+00	7.095953E-03
1.132562E+00	6.246845E-03
1.140960E+00	5.536815E-03
1.149358E+00	4.839897E-03
1.157756E+00	4.179637E-03
1.166154E+00	3.516754E-03
1.174553E+00	2.758443E-03
1.182951E+00	2.066652E-03
1.191349E+00	1.393954E-03
1.199747E+00	8.547505E-04
1.208145E+00	4.830758E-04
1.216543E+00	2.468427E-04
1.224942E+00	1.229644E-04
1.233340E+00	5.612771E-05
1.241738E+00	2.557039E-05
1.250136E+00	9.556611E-06
1.258534E+00	4.251798E-06
1.266933E+00	1.629194E-06
1.275331E+00	5.960464E-07
1.283729E+00	2.384186E-07
1.292127E+00	5.960464E-08
1.300525E+00	1.986821E-08
1.308924E+00	1.986821E-08
1.317322E+00	1.986821E-08
