maxi:1.626945E+00	mini:1.335144E-05
1.335144E-05	1.170238E-05
1.644701E-02	2.358357E-05
3.288067E-02	2.580881E-05
4.931433E-02	2.618631E-05
6.574798E-02	2.896786E-05
8.218164E-02	3.121297E-05
9.861530E-02	3.331900E-05
1.150490E-01	3.727277E-05
1.314826E-01	4.301469E-05
1.479163E-01	4.786253E-05
1.643499E-01	5.475680E-05
1.807836E-01	6.355842E-05
1.972172E-01	7.015467E-05
2.136509E-01	7.979075E-05
2.300846E-01	9.280443E-05
2.465182E-01	1.078645E-04
2.629519E-01	1.266400E-04
2.793855E-01	1.464287E-04
2.958192E-01	1.664758E-04
3.122529E-01	1.955032E-04
3.286865E-01	2.266169E-04
3.451202E-01	2.640883E-04
3.615538E-01	3.045003E-04
3.779875E-01	3.520250E-04
3.944211E-01	4.070600E-04
4.108548E-01	4.769762E-04
4.272885E-01	5.469322E-04
4.437221E-01	6.383856E-04
4.601558E-01	7.377863E-04
4.765894E-01	8.553465E-04
4.930231E-01	9.940664E-04
5.094568E-01	1.143237E-03
5.258904E-01	1.321912E-03
5.423241E-01	1.524031E-03
5.587577E-01	1.764695E-03
5.751914E-01	2.031187E-03
5.916250E-01	2.333641E-03
6.080587E-01	2.689222E-03
6.244924E-01	3.094276E-03
6.409260E-01	3.561815E-03
6.573597E-01	4.113833E-03
6.737933E-01	4.761080E-03
6.902270E-01	5.455732E-03
7.066606E-01	6.291250E-03
7.230943E-01	7.268270E-03
7.395280E-01	8.323709E-03
7.559616E-01	9.565711E-03
7.723953E-01	1.093493E-02
7.888289E-01	1.254306E-02
8.052626E-01	1.423277E-02
8.216963E-01	1.617026E-02
8.381299E-01	1.820628E-02
8.545636E-01	2.047531E-02
8.709972E-01	2.286589E-02
8.874309E-01	2.539961E-02
9.038645E-01	2.808682E-02
9.202982E-01	3.095863E-02
9.367319E-01	3.386301E-02
9.531655E-01	3.697177E-02
9.695992E-01	4.022815E-02
9.860328E-01	4.345785E-02
1.002466E+00	4.617894E-02
1.018900E+00	4.811432E-02
1.035334E+00	4.898407E-02
1.051767E+00	4.912265E-02
1.068201E+00	4.859088E-02
1.084635E+00	4.726783E-02
1.101068E+00	4.507232E-02
1.117502E+00	4.203282E-02
1.133936E+00	3.839294E-02
1.150369E+00	3.397715E-02
1.166803E+00	2.909034E-02
1.183237E+00	2.402838E-02
1.199670E+00	1.936497E-02
1.216104E+00	1.512279E-02
1.232538E+00	1.149203E-02
1.248971E+00	8.454859E-03
1.265405E+00	6.008605E-03
1.281839E+00	4.127204E-03
1.298272E+00	2.787908E-03
1.314706E+00	1.842757E-03
1.331140E+00	1.204411E-03
1.347573E+00	7.638534E-04
1.364007E+00	4.726648E-04
1.380441E+00	2.843738E-04
1.396874E+00	1.665751E-04
1.413308E+00	9.228786E-05
1.429742E+00	5.147854E-05
1.446175E+00	2.702077E-05
1.462609E+00	1.392762E-05
1.479043E+00	7.987022E-06
1.495476E+00	3.457069E-06
1.511910E+00	1.509984E-06
1.528344E+00	8.742015E-07
1.544777E+00	5.761782E-07
1.561211E+00	3.178914E-07
1.577645E+00	9.934107E-08
1.594078E+00	1.192093E-07
1.610512E+00	3.973643E-08
1.626945E+00	1.986821E-08
