maxi:1.349945E+00	mini:3.894730E-01
3.894730E-01	1.986821E-08
3.991747E-01	5.960464E-08
4.088764E-01	5.960464E-08
4.185782E-01	1.192093E-07
4.282799E-01	2.384186E-07
4.379817E-01	1.589457E-07
4.476834E-01	2.185504E-07
4.573851E-01	3.774961E-07
4.670869E-01	3.576279E-07
4.767886E-01	7.152557E-07
4.864903E-01	7.748604E-07
4.961921E-01	1.172225E-06
5.058938E-01	1.668930E-06
5.155956E-01	2.205372E-06
5.252973E-01	2.702077E-06
5.349990E-01	3.914038E-06
5.447008E-01	4.629294E-06
5.544025E-01	6.616116E-06
5.641043E-01	7.688999E-06
5.738060E-01	1.003345E-05
5.835077E-01	1.194080E-05
5.932095E-01	1.601378E-05
6.029112E-01	1.875559E-05
6.126129E-01	2.382199E-05
6.223147E-01	3.021955E-05
6.320164E-01	3.518661E-05
6.417182E-01	4.669031E-05
6.514199E-01	6.047885E-05
6.611216E-01	7.567803E-05
6.708234E-01	9.975831E-05
6.805251E-01	1.270572E-04
6.902269E-01	1.618862E-04
6.999286E-01	2.077421E-04
7.096303E-01	2.796253E-04
7.193321E-01	3.675620E-04
7.290338E-01	4.860759E-04
7.387355E-01	6.366571E-04
7.484373E-01	8.419156E-04
7.581390E-01	1.098792E-03
7.678408E-01	1.422544E-03
7.775425E-01	1.846135E-03
7.872442E-01	2.356489E-03
7.969460E-01	2.977272E-03
8.066477E-01	3.692865E-03
8.163495E-01	4.508734E-03
8.260512E-01	5.339821E-03
8.357529E-01	6.255488E-03
8.454547E-01	7.244666E-03
8.551564E-01	8.303245E-03
8.648581E-01	9.479682E-03
8.745599E-01	1.083289E-02
8.842616E-01	1.237941E-02
8.939634E-01	1.420269E-02
9.036651E-01	1.627368E-02
9.133668E-01	1.857080E-02
9.230686E-01	2.121204E-02
9.327703E-01	2.428116E-02
9.424721E-01	2.799984E-02
9.521738E-01	3.277922E-02
9.618755E-01	3.909250E-02
9.715773E-01	4.733902E-02
9.812790E-01	5.698671E-02
9.909807E-01	6.625173E-02
1.000682E+00	7.155895E-02
1.010384E+00	7.005654E-02
1.020086E+00	6.323061E-02
1.029788E+00	5.431724E-02
1.039489E+00	4.585363E-02
1.049191E+00	3.875575E-02
1.058893E+00	3.311876E-02
1.068595E+00	2.850880E-02
1.078296E+00	2.461785E-02
1.087998E+00	2.115778E-02
1.097700E+00	1.811926E-02
1.107402E+00	1.546846E-02
1.117103E+00	1.319538E-02
1.126805E+00	1.131179E-02
1.136507E+00	9.740134E-03
1.146209E+00	8.402745E-03
1.155910E+00	7.172585E-03
1.165612E+00	5.939444E-03
1.175314E+00	4.667580E-03
1.185016E+00	3.387252E-03
1.194717E+00	2.246261E-03
1.204419E+00	1.357277E-03
1.214121E+00	7.453561E-04
1.223822E+00	3.912449E-04
1.233524E+00	1.973112E-04
1.243226E+00	9.586414E-05
1.252928E+00	4.619360E-05
1.262629E+00	2.334515E-05
1.272331E+00	1.019239E-05
1.282033E+00	4.947186E-06
1.291735E+00	2.145767E-06
1.301436E+00	6.755193E-07
1.311138E+00	2.781550E-07
1.320840E+00	7.947286E-08
1.330542E+00	3.973643E-08
1.340243E+00	0.000000E+00
1.349945E+00	1.986821E-08
