maxi:1.470542E+00	mini:6.759644E-03
6.759644E-03	3.973643E-08
2.154532E-02	0.000000E+00
3.633100E-02	1.986821E-08
5.111668E-02	7.947286E-08
6.590236E-02	0.000000E+00
8.068804E-02	5.960464E-08
9.547372E-02	1.986821E-08
1.102594E-01	9.934107E-08
1.250451E-01	7.947286E-08
1.398308E-01	1.788139E-07
1.546164E-01	1.589457E-07
1.694021E-01	3.178914E-07
1.841878E-01	1.788139E-07
1.989735E-01	4.172325E-07
2.137592E-01	3.178914E-07
2.285448E-01	6.159147E-07
2.433305E-01	7.351240E-07
2.581162E-01	1.092752E-06
2.729019E-01	1.132488E-06
2.876876E-01	1.490116E-06
3.024732E-01	2.264977E-06
3.172589E-01	3.357728E-06
3.320446E-01	3.894170E-06
3.468303E-01	5.165736E-06
3.616160E-01	6.496906E-06
3.764016E-01	8.841356E-06
3.911873E-01	1.313289E-05
4.059730E-01	1.655022E-05
4.207587E-01	2.139807E-05
4.355444E-01	2.759695E-05
4.503300E-01	3.691514E-05
4.651157E-01	4.700820E-05
4.799014E-01	6.328026E-05
4.946871E-01	7.806222E-05
5.094728E-01	9.860595E-05
5.242584E-01	1.251300E-04
5.390441E-01	1.586874E-04
5.538298E-01	2.001921E-04
5.686155E-01	2.515912E-04
5.834012E-01	3.145734E-04
5.981868E-01	3.915628E-04
6.129725E-01	4.912217E-04
6.277582E-01	6.146232E-04
6.425439E-01	7.722775E-04
6.573296E-01	9.677807E-04
6.721152E-01	1.218518E-03
6.869009E-01	1.539131E-03
7.016866E-01	1.951555E-03
7.164723E-01	2.464016E-03
7.312580E-01	3.120542E-03
7.460436E-01	3.960649E-03
7.608293E-01	5.015572E-03
7.756150E-01	6.288469E-03
7.904007E-01	7.843932E-03
8.051864E-01	9.727180E-03
8.199720E-01	1.182193E-02
8.347577E-01	1.410224E-02
8.495434E-01	1.666570E-02
8.643291E-01	1.947415E-02
8.791148E-01	2.260749E-02
8.939004E-01	2.616243E-02
9.086861E-01	3.015602E-02
9.234718E-01	3.447080E-02
9.382575E-01	3.933320E-02
9.530432E-01	4.506771E-02
9.678288E-01	5.202478E-02
9.826145E-01	5.998387E-02
9.974002E-01	6.652425E-02
1.012186E+00	6.832620E-02
1.026972E+00	6.521688E-02
1.041757E+00	5.982300E-02
1.056543E+00	5.411508E-02
1.071329E+00	4.870997E-02
1.086114E+00	4.320051E-02
1.100900E+00	3.745580E-02
1.115686E+00	3.188068E-02
1.130471E+00	2.672241E-02
1.145257E+00	2.208994E-02
1.160043E+00	1.774400E-02
1.174828E+00	1.343439E-02
1.189614E+00	9.473940E-03
1.204400E+00	6.234209E-03
1.219185E+00	3.926098E-03
1.233971E+00	2.420088E-03
1.248757E+00	1.404742E-03
1.263542E+00	7.764498E-04
1.278328E+00	4.071792E-04
1.293114E+00	1.992385E-04
1.307899E+00	9.578466E-05
1.322685E+00	4.758437E-05
1.337471E+00	2.306700E-05
1.352257E+00	1.156330E-05
1.367042E+00	5.046527E-06
1.381828E+00	2.841155E-06
1.396614E+00	9.139379E-07
1.411399E+00	6.159147E-07
1.426185E+00	2.980232E-07
1.440971E+00	7.947286E-08
1.455756E+00	0.000000E+00
1.470542E+00	5.960464E-08
