maxi:1.743393E+00	mini:1.525879E-05
1.525879E-05	3.616015E-05
1.762513E-02	7.249912E-05
3.523501E-02	7.541974E-05
5.284489E-02	7.750591E-05
7.045476E-02	8.114179E-05
8.806464E-02	8.573135E-05
1.056745E-01	9.393692E-05
1.232844E-01	1.041492E-04
1.408943E-01	1.162688E-04
1.585041E-01	1.277129E-04
1.761140E-01	1.457334E-04
1.937239E-01	1.586278E-04
2.113338E-01	1.800458E-04
2.289436E-01	2.046029E-04
2.465535E-01	2.314051E-04
2.641634E-01	2.607505E-04
2.817733E-01	2.948840E-04
2.993831E-01	3.371437E-04
3.169930E-01	3.879666E-04
3.346029E-01	4.502535E-04
3.522128E-01	5.106727E-04
3.698226E-01	5.853176E-04
3.874325E-01	6.726583E-04
4.050424E-01	7.698139E-04
4.226523E-01	8.846919E-04
4.402621E-01	1.006285E-03
4.578720E-01	1.158098E-03
4.754819E-01	1.323839E-03
4.930918E-01	1.510163E-03
5.107017E-01	1.727064E-03
5.283115E-01	1.977126E-03
5.459214E-01	2.247532E-03
5.635313E-01	2.562960E-03
5.811412E-01	2.945205E-03
5.987510E-01	3.356258E-03
6.163609E-01	3.816426E-03
6.339708E-01	4.384915E-03
6.515807E-01	5.007962E-03
6.691905E-01	5.700370E-03
6.868004E-01	6.509781E-03
7.044103E-01	7.420699E-03
7.220202E-01	8.457740E-03
7.396300E-01	9.627561E-03
7.572399E-01	1.096463E-02
7.748498E-01	1.242906E-02
7.924597E-01	1.409817E-02
8.100695E-01	1.592022E-02
8.276794E-01	1.790841E-02
8.452893E-01	2.007280E-02
8.628992E-01	2.235357E-02
8.805090E-01	2.483304E-02
8.981189E-01	2.740419E-02
9.157288E-01	3.019281E-02
9.333387E-01	3.310156E-02
9.509485E-01	3.602129E-02
9.685584E-01	3.899950E-02
9.861683E-01	4.209582E-02
1.003778E+00	4.474161E-02
1.021388E+00	4.679340E-02
1.038998E+00	4.811829E-02
1.056608E+00	4.879512E-02
1.074218E+00	4.868342E-02
1.091828E+00	4.781806E-02
1.109437E+00	4.598471E-02
1.127047E+00	4.324476E-02
1.144657E+00	3.943125E-02
1.162267E+00	3.491322E-02
1.179877E+00	2.971172E-02
1.197487E+00	2.463986E-02
1.215097E+00	1.980704E-02
1.232707E+00	1.537331E-02
1.250316E+00	1.158806E-02
1.267926E+00	8.447568E-03
1.285536E+00	5.968432E-03
1.303146E+00	4.150371E-03
1.320756E+00	2.806842E-03
1.338366E+00	1.864016E-03
1.355976E+00	1.214047E-03
1.373586E+00	7.575154E-04
1.391195E+00	4.613598E-04
1.408805E+00	2.671878E-04
1.426415E+00	1.517534E-04
1.444025E+00	8.551280E-05
1.461635E+00	4.730622E-05
1.479245E+00	2.547105E-05
1.496855E+00	1.347065E-05
1.514465E+00	7.232030E-06
1.532074E+00	3.218651E-06
1.549684E+00	2.443790E-06
1.567294E+00	1.053015E-06
1.584904E+00	6.556511E-07
1.602514E+00	2.980232E-07
1.620124E+00	1.390775E-07
1.637734E+00	3.973643E-08
1.655344E+00	0.000000E+00
1.672953E+00	0.000000E+00
1.690563E+00	1.986821E-08
1.708173E+00	0.000000E+00
1.725783E+00	1.986821E-08
1.743393E+00	1.986821E-08
