maxi:1.532345E+00	mini:2.441406E-04
2.441406E-04	2.781550E-07
1.571991E-02	4.371007E-07
3.119567E-02	5.165736E-07
4.667143E-02	3.774961E-07
6.214720E-02	5.960464E-07
7.762296E-02	5.960464E-07
9.309873E-02	8.344650E-07
1.085745E-01	9.934107E-07
1.240503E-01	1.013279E-06
1.395260E-01	1.331170E-06
1.550018E-01	1.509984E-06
1.704775E-01	1.728535E-06
1.859533E-01	2.364318E-06
2.014291E-01	2.821287E-06
2.169048E-01	4.072984E-06
2.323806E-01	5.106131E-06
2.478564E-01	6.417433E-06
2.633321E-01	7.589658E-06
2.788079E-01	9.914239E-06
2.942837E-01	1.227856E-05
3.097594E-01	1.567602E-05
3.252352E-01	1.943111E-05
3.407110E-01	2.602736E-05
3.561867E-01	3.151099E-05
3.716625E-01	4.059076E-05
3.871383E-01	4.998843E-05
4.026140E-01	6.302198E-05
4.180898E-01	7.907550E-05
4.335655E-01	9.846687E-05
4.490413E-01	1.179775E-04
4.645171E-01	1.499454E-04
4.799928E-01	1.841187E-04
4.954686E-01	2.287626E-04
5.109444E-01	2.750556E-04
5.264201E-01	3.417730E-04
5.418959E-01	4.209876E-04
5.573717E-01	5.133549E-04
5.728474E-01	6.207029E-04
5.883232E-01	7.581711E-04
6.037990E-01	9.247462E-04
6.192747E-01	1.117190E-03
6.347505E-01	1.359463E-03
6.502262E-01	1.661897E-03
6.657020E-01	1.999239E-03
6.811778E-01	2.462665E-03
6.966535E-01	3.013551E-03
7.121293E-01	3.639778E-03
7.276051E-01	4.466335E-03
7.430808E-01	5.471051E-03
7.585566E-01	6.652931E-03
7.740324E-01	8.070767E-03
7.895081E-01	9.726822E-03
8.049839E-01	1.168315E-02
8.204597E-01	1.382345E-02
8.359354E-01	1.621453E-02
8.514112E-01	1.882982E-02
8.668869E-01	2.165198E-02
8.823627E-01	2.477646E-02
8.978385E-01	2.826210E-02
9.133142E-01	3.202307E-02
9.287900E-01	3.606371E-02
9.442658E-01	4.045488E-02
9.597415E-01	4.541624E-02
9.752173E-01	5.112878E-02
9.906931E-01	5.676705E-02
1.006169E+00	6.025732E-02
1.021645E+00	6.061333E-02
1.037120E+00	5.836922E-02
1.052596E+00	5.515961E-02
1.068072E+00	5.149378E-02
1.083548E+00	4.723899E-02
1.099023E+00	4.243435E-02
1.114499E+00	3.722179E-02
1.129975E+00	3.210835E-02
1.145451E+00	2.697692E-02
1.160926E+00	2.199125E-02
1.176402E+00	1.700389E-02
1.191878E+00	1.256218E-02
1.207354E+00	8.850038E-03
1.222830E+00	6.062865E-03
1.238305E+00	4.024367E-03
1.253781E+00	2.523084E-03
1.269257E+00	1.487533E-03
1.284733E+00	8.499026E-04
1.300208E+00	4.656712E-04
1.315684E+00	2.605716E-04
1.331160E+00	1.392365E-04
1.346636E+00	7.400910E-05
1.362111E+00	3.673633E-05
1.377587E+00	1.949072E-05
1.393063E+00	9.516875E-06
1.408539E+00	4.589558E-06
1.424014E+00	2.225240E-06
1.439490E+00	1.251698E-06
1.454966E+00	5.563100E-07
1.470442E+00	1.788139E-07
1.485918E+00	1.986821E-08
1.501393E+00	5.960464E-08
1.516869E+00	0.000000E+00
1.532345E+00	3.973643E-08
