     2    0.41888E-01    0.66051E+00    0.12067E-02    0.66756E+00
     3    0.62832E-01    0.14316E+01    0.32198E-02    0.92424E+00
     4    0.83776E-01    0.22817E+01    0.55320E-02    0.97155E+00
     5    0.10472E+00    0.38445E+01    0.65458E-02    0.13129E+01
     6    0.12566E+00    0.38239E+01    0.86319E-02    0.17402E+01
     7    0.14661E+00    0.48887E+01    0.10148E-01    0.23404E+01
     8    0.16755E+00    0.83269E+01    0.11541E-01    0.24091E+01
     9    0.18850E+00    0.22751E+01    0.12515E-01    0.25846E+01
    10    0.20944E+00    0.55506E+01    0.13622E-01    0.29530E+01
    11    0.23038E+00    0.19976E+01    0.16070E-01    0.29837E+01
    12    0.25133E+00    0.30456E+01    0.16708E-01    0.30242E+01
    13    0.27227E+00    0.21363E+02    0.18600E-01    0.34908E+01
    14    0.29322E+00    0.62449E+01    0.19100E-01    0.31353E+01
    15    0.31416E+00    0.66845E+01    0.20743E-01    0.35301E+01
    16    0.33510E+00    0.48498E+01    0.21561E-01    0.36430E+01
    17    0.35605E+00    0.86771E+01    0.23373E-01    0.32941E+01
    18    0.37699E+00    0.75247E+01    0.24317E-01    0.34577E+01
    19    0.39794E+00    0.53194E+01    0.25136E-01    0.35488E+01
    20    0.41888E+00    0.15786E+02    0.26851E-01    0.35337E+01
    21    0.43982E+00    0.62379E+01    0.26467E-01    0.32463E+01
    22    0.46077E+00    0.87653E+01    0.28602E-01    0.33755E+01
    23    0.48171E+00    0.14197E+02    0.29467E-01    0.33468E+01
    24    0.50265E+00    0.38054E+01    0.29910E-01    0.32156E+01
    25    0.52360E+00    0.17054E+02    0.30837E-01    0.32303E+01
    26    0.54454E+00    0.18356E+01    0.31190E-01    0.30833E+01
    27    0.56549E+00    0.11981E+02    0.32331E-01    0.30921E+01
    28    0.58643E+00    0.85057E+01    0.32719E-01    0.30729E+01
    29    0.60737E+00    0.13594E+02    0.32683E-01    0.29476E+01
    30    0.62832E+00    0.10496E+02    0.34557E-01    0.29799E+01
    31    0.64926E+00    0.17888E+00    0.34467E-01    0.28665E+01
    32    0.67021E+00    0.72859E+01    0.35449E-01    0.28930E+01
    33    0.69115E+00    0.11602E+02    0.35230E-01    0.28715E+01
    34    0.71209E+00    0.10028E+02    0.36928E-01    0.26995E+01
    35    0.73304E+00    0.85564E+01    0.37959E-01    0.26545E+01
    36    0.75398E+00    0.10018E+02    0.37142E-01    0.26224E+01
    37    0.77493E+00    0.10215E+02    0.37991E-01    0.26347E+01
    38    0.79587E+00    0.47693E+01    0.38737E-01    0.25136E+01
    39    0.81681E+00    0.97793E+01    0.38822E-01    0.25943E+01
    40    0.83776E+00    0.14585E+02    0.39507E-01    0.24688E+01
    41    0.85870E+00    0.13058E+02    0.39128E-01    0.24323E+01
    42    0.87965E+00    0.13702E+02    0.40598E-01    0.23821E+01
    43    0.90059E+00    0.83565E+01    0.40806E-01    0.23764E+01
    44    0.92153E+00    0.17981E+02    0.41145E-01    0.23139E+01
    45    0.94248E+00    0.77517E+01    0.41224E-01    0.22995E+01
    46    0.96342E+00    0.11771E+02    0.41168E-01    0.22455E+01
    47    0.98437E+00    0.10578E+02    0.41881E-01    0.22387E+01
    48    0.10053E+01    0.12437E+02    0.42992E-01    0.21958E+01
    49    0.10263E+01    0.13372E+02    0.42093E-01    0.21343E+01
    50    0.10472E+01    0.13641E+02    0.42655E-01    0.20898E+01
    51    0.10681E+01    0.11988E+02    0.43085E-01    0.20629E+01
    52    0.10891E+01    0.14601E+02    0.43309E-01    0.20384E+01
    53    0.11100E+01    0.14220E+02    0.43465E-01    0.19906E+01
    54    0.11310E+01    0.15312E+02    0.44704E-01    0.20038E+01
    55    0.11519E+01    0.18119E+02    0.43797E-01    0.19325E+01
    56    0.11729E+01    0.12239E+02    0.45192E-01    0.19365E+01
    57    0.11938E+01    0.13002E+02    0.44436E-01    0.18506E+01
    58    0.12147E+01    0.18895E+02    0.45059E-01    0.18196E+01
    59    0.12357E+01    0.12437E+02    0.45554E-01    0.18235E+01
    60    0.12566E+01    0.14923E+02    0.45107E-01    0.17695E+01
    61    0.12776E+01    0.13131E+02    0.45039E-01    0.17434E+01
    62    0.12985E+01    0.13950E+02    0.45855E-01    0.17282E+01
    63    0.13195E+01    0.16809E+02    0.46087E-01    0.17440E+01
    64    0.13404E+01    0.12209E+02    0.46127E-01    0.16540E+01
    65    0.13614E+01    0.16674E+02    0.46607E-01    0.16452E+01
    66    0.13823E+01    0.17238E+02    0.46438E-01    0.16463E+01
    67    0.14032E+01    0.15222E+02    0.47026E-01    0.15860E+01
    68    0.14242E+01    0.14641E+02    0.47141E-01    0.15813E+01
    69    0.14451E+01    0.16432E+02    0.46896E-01    0.15443E+01
    70    0.14661E+01    0.17701E+02    0.47346E-01    0.15310E+01
    71    0.14870E+01    0.17206E+02    0.47815E-01    0.15066E+01
    72    0.15080E+01    0.16249E+02    0.48079E-01    0.14780E+01
    73    0.15289E+01    0.22521E+02    0.47705E-01    0.14822E+01
    74    0.15499E+01    0.17891E+02    0.48715E-01    0.14292E+01
    75    0.15708E+01    0.19369E+02    0.48205E-01    0.14301E+01
    76    0.15917E+01    0.16356E+02    0.48746E-01    0.14015E+01
    77    0.16127E+01    0.16072E+02    0.48847E-01    0.13713E+01
    78    0.16336E+01    0.21167E+02    0.49145E-01    0.13806E+01
    79    0.16546E+01    0.19287E+02    0.49488E-01    0.13378E+01
    80    0.16755E+01    0.23551E+02    0.49411E-01    0.13139E+01
    81    0.16965E+01    0.24152E+02    0.49835E-01    0.13074E+01
    82    0.17174E+01    0.23172E+02    0.49944E-01    0.12887E+01
    83    0.17383E+01    0.21963E+02    0.50538E-01    0.12749E+01
    84    0.17593E+01    0.24895E+02    0.50729E-01    0.12426E+01
    85    0.17802E+01    0.24382E+02    0.51227E-01    0.12160E+01
    86    0.18012E+01    0.23381E+02    0.51167E-01    0.12095E+01
    87    0.18221E+01    0.26353E+02    0.51516E-01    0.12002E+01
    88    0.18431E+01    0.27490E+02    0.52140E-01    0.11784E+01
    89    0.18640E+01    0.29131E+02    0.52002E-01    0.11690E+01
    90    0.18850E+01    0.28313E+02    0.52551E-01    0.11461E+01
    91    0.19059E+01    0.28337E+02    0.52403E-01    0.11343E+01
    92    0.19268E+01    0.28035E+02    0.53186E-01    0.11213E+01
