2.094395E-02	3.230576E-01	2.715013E-01
4.188790E-02	2.318047E+00	2.303444E+00
6.283185E-02	5.195114E+00	4.537126E+00
8.377580E-02	6.993118E+00	7.585727E+00
1.047198E-01	1.206375E+01	1.159950E+01
1.256637E-01	1.715313E+01	1.707757E+01
1.466077E-01	1.955313E+01	2.133354E+01
1.675516E-01	2.134762E+01	2.096210E+01
1.884956E-01	2.332507E+01	2.526408E+01
2.094395E-01	2.604267E+01	2.593322E+01
2.303835E-01	2.727528E+01	2.793707E+01
2.513274E-01	2.601899E+01	2.728546E+01
2.722714E-01	2.736594E+01	2.782306E+01
2.932153E-01	2.751035E+01	2.869954E+01
3.141593E-01	2.912722E+01	3.078815E+01
3.351032E-01	2.977885E+01	3.011459E+01
3.560472E-01	2.915926E+01	2.956311E+01
3.769911E-01	2.916326E+01	2.988949E+01
3.979351E-01	2.874267E+01	2.881634E+01
4.188790E-01	2.954028E+01	3.031007E+01
4.398230E-01	2.916214E+01	2.950499E+01
4.607669E-01	2.962664E+01	3.032696E+01
4.817109E-01	3.022075E+01	3.014972E+01
5.026548E-01	3.122628E+01	3.138350E+01
5.235988E-01	3.061874E+01	3.028838E+01
5.445427E-01	3.103349E+01	3.151172E+01
5.654867E-01	3.119485E+01	3.145603E+01
5.864306E-01	3.026995E+01	2.981076E+01
6.073746E-01	3.031597E+01	3.112052E+01
6.283185E-01	3.116292E+01	3.078276E+01
6.492625E-01	3.053098E+01	3.042103E+01
6.702064E-01	3.159810E+01	3.213430E+01
6.911504E-01	3.161042E+01	3.260510E+01
7.120943E-01	3.088750E+01	3.116665E+01
7.330383E-01	3.152586E+01	3.194446E+01
7.539822E-01	3.170834E+01	3.226041E+01
7.749262E-01	3.130649E+01	3.177418E+01
7.958701E-01	3.181092E+01	3.151601E+01
8.168141E-01	3.143298E+01	3.150907E+01
8.377580E-01	3.173283E+01	3.169152E+01
8.587020E-01	3.227764E+01	3.236806E+01
8.796459E-01	3.207706E+01	3.174623E+01
9.005899E-01	3.214360E+01	3.209416E+01
9.215338E-01	3.264883E+01	3.270878E+01
9.424778E-01	3.252310E+01	3.249686E+01
9.634217E-01	3.254274E+01	3.269786E+01
9.843657E-01	3.252967E+01	3.223214E+01
1.005310E+00	3.239078E+01	3.211555E+01
1.026254E+00	3.295532E+01	3.277097E+01
1.047198E+00	3.323332E+01	3.352841E+01
1.068142E+00	3.265716E+01	3.279741E+01
1.089085E+00	3.340576E+01	3.338271E+01
1.110029E+00	3.334331E+01	3.321261E+01
1.130973E+00	3.313426E+01	3.296942E+01
1.151917E+00	3.321896E+01	3.340952E+01
1.172861E+00	3.329723E+01	3.327579E+01
1.193805E+00	3.409270E+01	3.368308E+01
1.214749E+00	3.363615E+01	3.366932E+01
1.235693E+00	3.370873E+01	3.372393E+01
1.256637E+00	3.393932E+01	3.381064E+01
1.277581E+00	3.431805E+01	3.468515E+01
1.298525E+00	3.444449E+01	3.455676E+01
1.319469E+00	3.439901E+01	3.485846E+01
1.340413E+00	3.431795E+01	3.457038E+01
1.361357E+00	3.451455E+01	3.478901E+01
1.382301E+00	3.483852E+01	3.495988E+01
1.403245E+00	3.477351E+01	3.498615E+01
1.424189E+00	3.511444E+01	3.525364E+01
1.445133E+00	3.510039E+01	3.505700E+01
1.466077E+00	3.513689E+01	3.530899E+01
1.487021E+00	3.539428E+01	3.531886E+01
1.507964E+00	3.596047E+01	3.638100E+01
1.528908E+00	3.555061E+01	3.567980E+01
1.549852E+00	3.588276E+01	3.606439E+01
1.570796E+00	3.608872E+01	3.614361E+01
1.591740E+00	3.598402E+01	3.636296E+01
1.612684E+00	3.606961E+01	3.588256E+01
1.633628E+00	3.629858E+01	3.645829E+01
1.654572E+00	3.656887E+01	3.668878E+01
1.675516E+00	3.641025E+01	3.641422E+01
1.696460E+00	3.684752E+01	3.681119E+01
1.717404E+00	3.715237E+01	3.775990E+01
1.738348E+00	3.699052E+01	3.724438E+01
1.759292E+00	3.730134E+01	3.734094E+01
1.780236E+00	3.753114E+01	3.779867E+01
1.801180E+00	3.758717E+01	3.778466E+01
1.822124E+00	3.810213E+01	3.852107E+01
1.843068E+00	3.813020E+01	3.843206E+01
1.864012E+00	3.805708E+01	3.812495E+01
1.884956E+00	3.823707E+01	3.852021E+01
1.905900E+00	3.868445E+01	3.906493E+01
1.926843E+00	3.894821E+01	3.939260E+01
1.947787E+00	3.907853E+01	3.915775E+01
1.968731E+00	3.926987E+01	3.929539E+01
1.989675E+00	3.942126E+01	3.956805E+01
2.010619E+00	3.977380E+01	4.003217E+01
2.031563E+00	4.036587E+01	4.085402E+01
2.052507E+00	4.009422E+01	4.038184E+01
