2.094395E-02	1.081965E+01	9.453155E+00
4.188790E-02	5.346210E+01	5.361028E+01
6.283185E-02	7.213110E+01	6.600533E+01
8.377580E-02	7.332910E+01	7.855446E+01
1.047198E-01	9.098708E+01	9.601763E+01
1.256637E-01	1.067186E+02	1.124386E+02
1.466077E-01	1.069717E+02	1.228761E+02
1.675516E-01	1.091007E+02	1.322035E+02
1.884956E-01	1.099608E+02	1.386147E+02
2.094395E-01	1.220117E+02	1.449723E+02
2.303835E-01	1.182596E+02	1.442206E+02
2.513274E-01	1.204484E+02	1.448512E+02
2.722714E-01	1.243924E+02	1.543600E+02
2.932153E-01	1.314894E+02	1.689162E+02
3.141593E-01	1.346413E+02	1.621147E+02
3.351032E-01	1.473451E+02	1.860112E+02
3.560472E-01	1.458437E+02	1.807277E+02
3.769911E-01	1.509686E+02	1.869709E+02
3.979351E-01	1.538812E+02	1.840510E+02
4.188790E-01	1.544958E+02	1.945910E+02
4.398230E-01	1.592683E+02	1.948422E+02
4.607669E-01	1.695232E+02	2.097137E+02
4.817109E-01	1.742213E+02	2.085629E+02
5.026548E-01	1.740594E+02	2.171121E+02
5.235988E-01	1.798934E+02	2.272692E+02
5.445427E-01	1.813281E+02	2.222768E+02
5.654867E-01	1.900457E+02	2.305856E+02
5.864306E-01	1.909393E+02	2.325217E+02
6.073746E-01	1.932736E+02	2.367019E+02
6.283185E-01	2.031943E+02	2.480312E+02
6.492625E-01	2.037399E+02	2.487259E+02
6.702064E-01	2.136233E+02	2.637986E+02
6.911504E-01	2.115393E+02	2.562907E+02
7.120943E-01	2.223969E+02	2.780450E+02
7.330383E-01	2.296180E+02	2.795275E+02
7.539822E-01	2.311806E+02	2.791546E+02
7.749262E-01	2.384674E+02	2.888775E+02
7.958701E-01	2.415741E+02	2.903113E+02
8.168141E-01	2.467333E+02	2.922842E+02
8.377580E-01	2.510615E+02	2.997899E+02
8.587020E-01	2.536241E+02	2.976397E+02
8.796459E-01	2.716428E+02	3.184606E+02
9.005899E-01	2.700188E+02	3.202190E+02
9.215338E-01	2.749296E+02	3.208750E+02
9.424778E-01	2.786818E+02	3.244186E+02
9.634217E-01	2.854614E+02	3.325830E+02
9.843657E-01	2.910498E+02	3.365559E+02
1.005310E+00	2.997761E+02	3.403372E+02
1.026254E+00	3.082858E+02	3.533599E+02
1.047198E+00	3.126469E+02	3.624293E+02
1.068142E+00	3.157261E+02	3.640309E+02
1.089085E+00	3.217047E+02	3.687682E+02
1.110029E+00	3.238057E+02	3.677019E+02
1.130973E+00	3.292780E+02	3.733904E+02
1.151917E+00	3.355062E+02	3.778305E+02
1.172861E+00	3.416947E+02	3.816616E+02
1.193805E+00	3.447535E+02	3.839483E+02
1.214749E+00	3.527141E+02	3.864816E+02
1.235693E+00	3.546160E+02	3.929251E+02
1.256637E+00	3.572087E+02	3.924344E+02
1.277581E+00	3.639972E+02	3.983787E+02
1.298525E+00	3.640617E+02	3.983428E+02
1.319469E+00	3.694186E+02	4.044360E+02
1.340413E+00	3.706490E+02	4.007457E+02
1.361357E+00	3.769920E+02	4.093491E+02
1.382301E+00	3.809428E+02	4.098952E+02
1.403245E+00	3.776549E+02	4.050109E+02
1.424189E+00	3.840673E+02	4.114161E+02
1.445133E+00	3.846921E+02	4.109436E+02
1.466077E+00	3.880692E+02	4.144563E+02
1.487021E+00	3.933159E+02	4.171722E+02
1.507964E+00	3.938901E+02	4.172477E+02
1.528908E+00	3.914249E+02	4.143054E+02
1.549852E+00	3.961525E+02	4.193355E+02
1.570796E+00	3.977533E+02	4.195546E+02
1.591740E+00	3.957724E+02	4.156018E+02
1.612684E+00	3.994717E+02	4.209673E+02
1.633628E+00	4.019584E+02	4.206598E+02
1.654572E+00	4.019465E+02	4.178447E+02
1.675516E+00	4.012459E+02	4.181159E+02
1.696460E+00	4.044901E+02	4.212362E+02
1.717404E+00	4.037978E+02	4.229442E+02
1.738348E+00	4.041757E+02	4.212451E+02
1.759292E+00	4.049978E+02	4.217481E+02
1.780236E+00	4.062275E+02	4.169471E+02
1.801180E+00	4.058543E+02	4.214314E+02
1.822124E+00	4.063533E+02	4.246776E+02
1.843068E+00	4.088660E+02	4.231407E+02
1.864012E+00	4.080114E+02	4.243369E+02
1.884956E+00	4.081278E+02	4.274297E+02
1.905900E+00	4.055804E+02	4.257206E+02
1.926843E+00	4.048534E+02	4.247316E+02
1.947787E+00	4.068586E+02	4.281775E+02
1.968731E+00	4.080942E+02	4.293778E+02
1.989675E+00	4.073679E+02	4.309691E+02
2.010619E+00	4.069820E+02	4.278629E+02
2.031563E+00	4.060923E+02	4.280573E+02
2.052507E+00	4.090798E+02	4.333690E+02
2.073451E+00	4.083888E+02	4.298820E+02
2.094395E+00	4.095143E+02	4.375177E+02
2.115339E+00	4.040722E+02	4.331192E+02
2.136283E+00	4.073728E+02	4.372295E+02
2.157227E+00	4.059260E+02	4.344461E+02
2.178171E+00	4.089196E+02	4.403639E+02
2.199115E+00	4.075466E+02	4.420663E+02
2.220059E+00	4.078137E+02	4.419778E+02
2.241003E+00	4.054312E+02	4.375440E+02
2.261947E+00	4.080485E+02	4.462962E+02
2.282891E+00	4.078516E+02	4.524135E+02
2.303835E+00	4.085232E+02	4.507473E+02
2.324779E+00	4.056034E+02	4.485787E+02
2.345723E+00	4.078612E+02	4.530429E+02
2.366666E+00	4.105226E+02	4.592559E+02
2.387610E+00	4.115031E+02	4.591255E+02
2.408554E+00	4.113389E+02	4.620582E+02
2.429498E+00	4.246805E+02	4.811826E+02
2.450442E+00	4.243742E+02	4.834576E+02
2.471386E+00	4.281165E+02	4.929246E+02
2.492330E+00	4.288371E+02	4.954094E+02
2.513274E+00	4.285130E+02	4.941308E+02
2.534218E+00	4.321702E+02	5.073447E+02
2.555162E+00	4.337628E+02	5.065056E+02
2.576106E+00	4.346071E+02	5.110943E+02
2.597050E+00	4.361851E+02	5.123685E+02
2.617994E+00	4.386809E+02	5.243083E+02
2.638938E+00	4.412732E+02	5.278430E+02
2.659882E+00	4.432660E+02	5.342791E+02
