2.094395E-02	2.790834E-03	2.517532E-03
4.188790E-02	2.573705E-02	2.550450E-02
6.283185E-02	5.163474E-02	4.690920E-02
8.377580E-02	6.868321E-02	7.384446E-02
1.047198E-01	1.048685E-01	1.068920E-01
1.256637E-01	1.516680E-01	1.493190E-01
1.466077E-01	1.669827E-01	1.752573E-01
1.675516E-01	1.924463E-01	2.100450E-01
1.884956E-01	2.139862E-01	2.420977E-01
2.094395E-01	2.568182E-01	2.655249E-01
2.303835E-01	2.626810E-01	2.880719E-01
2.513274E-01	2.734795E-01	2.895737E-01
2.722714E-01	2.987390E-01	3.144492E-01
2.932153E-01	3.335444E-01	3.710540E-01
3.141593E-01	3.636565E-01	3.831947E-01
3.351032E-01	4.004668E-01	4.264674E-01
3.560472E-01	4.028838E-01	4.419809E-01
3.769911E-01	4.382266E-01	4.650787E-01
3.979351E-01	4.486957E-01	4.711893E-01
4.188790E-01	4.655207E-01	5.173507E-01
4.398230E-01	4.924639E-01	5.214110E-01
4.607669E-01	5.159741E-01	5.498719E-01
4.817109E-01	5.366100E-01	5.819661E-01
5.026548E-01	5.515814E-01	5.905771E-01
5.235988E-01	5.768460E-01	6.440231E-01
5.445427E-01	5.909830E-01	6.584477E-01
5.654867E-01	6.065203E-01	6.515385E-01
5.864306E-01	6.195924E-01	6.773947E-01
6.073746E-01	6.408231E-01	6.821790E-01
6.283185E-01	6.516139E-01	7.132865E-01
6.492625E-01	6.752315E-01	7.234226E-01
6.702064E-01	6.897765E-01	7.596077E-01
6.911504E-01	7.083488E-01	7.893906E-01
7.120943E-01	7.189910E-01	7.905940E-01
7.330383E-01	7.442323E-01	8.044937E-01
7.539822E-01	7.508149E-01	8.157251E-01
7.749262E-01	7.537389E-01	8.284762E-01
7.958701E-01	7.760098E-01	8.582184E-01
8.168141E-01	7.863832E-01	8.503692E-01
8.377580E-01	7.990371E-01	8.828119E-01
8.587020E-01	8.112916E-01	8.875642E-01
8.796459E-01	8.142484E-01	8.967755E-01
9.005899E-01	8.275476E-01	8.967513E-01
9.215338E-01	8.365605E-01	9.239707E-01
9.424778E-01	8.455655E-01	9.198803E-01
9.634217E-01	8.472017E-01	9.364175E-01
9.843657E-01	8.604574E-01	9.567579E-01
1.005310E+00	8.801908E-01	9.732655E-01
1.026254E+00	8.815348E-01	9.738710E-01
1.047198E+00	8.907784E-01	9.880629E-01
1.068142E+00	8.926996E-01	9.882906E-01
1.089085E+00	8.979769E-01	9.848740E-01
1.110029E+00	8.932763E-01	9.905579E-01
1.130973E+00	9.155076E-01	1.013049E+00
1.151917E+00	9.122751E-01	1.013739E+00
1.172861E+00	9.225275E-01	1.028592E+00
1.193805E+00	9.238800E-01	1.040821E+00
1.214749E+00	9.327255E-01	1.037728E+00
1.235693E+00	9.416041E-01	1.042862E+00
