    0.50000E+01    0.10472E+00    0.14197E+05    0.20838E+01    0.53195E+04
    0.61203E+01    0.12818E+00    0.21134E+05    0.28089E+01    0.54923E+04
    0.74916E+01    0.15690E+00    0.17931E+05    0.35141E+01    0.48898E+04
    0.91701E+01    0.19206E+00    0.84138E+04    0.42143E+01    0.43359E+04
    0.11225E+02    0.23509E+00    0.11932E+05    0.53017E+01    0.39444E+04
    0.13740E+02    0.28777E+00    0.30424E+05    0.65327E+01    0.36815E+04
    0.16818E+02    0.35224E+00    0.39358E+05    0.82177E+01    0.33756E+04
    0.20587E+02    0.43116E+00    0.48438E+05    0.10524E+02    0.31757E+04
    0.25199E+02    0.52777E+00    0.90758E+05    0.13476E+02    0.29565E+04
    0.30845E+02    0.64602E+00    0.13585E+06    0.17072E+02    0.27039E+04
    0.37756E+02    0.79077E+00    0.19067E+06    0.21675E+02    0.24430E+04
    0.46216E+02    0.96795E+00    0.23591E+06    0.26541E+02    0.20970E+04
    0.56571E+02    0.11848E+01    0.28244E+06    0.31860E+02    0.17381E+04
    0.69246E+02    0.14503E+01    0.23819E+06    0.37079E+02    0.13354E+04
    0.84762E+02    0.17752E+01    0.22333E+06    0.42726E+02    0.10089E+04
    0.10375E+03    0.21730E+01    0.12013E+06    0.50076E+02    0.78123E+03
    0.12700E+03    0.26599E+01    0.16002E+07    0.59957E+02    0.97414E+03
