    0.50000E+01    0.10472E+00    0.13614E+05    0.28796E+01    0.53646E+04
    0.61203E+01    0.12818E+00    0.21704E+05    0.38229E+01    0.54571E+04
    0.74916E+01    0.15690E+00    0.15839E+05    0.47449E+01    0.48197E+04
    0.91701E+01    0.19206E+00    0.95267E+04    0.56310E+01    0.42313E+04
    0.11225E+02    0.23509E+00    0.10764E+05    0.69753E+01    0.37884E+04
    0.13740E+02    0.28777E+00    0.20615E+05    0.83377E+01    0.34327E+04
    0.16818E+02    0.35224E+00    0.22216E+05    0.10127E+02    0.30377E+04
    0.20587E+02    0.43116E+00    0.17201E+05    0.12277E+02    0.27042E+04
    0.25199E+02    0.52777E+00    0.34953E+05    0.14697E+02    0.23582E+04
    0.30845E+02    0.64602E+00    0.39202E+05    0.17721E+02    0.20527E+04
    0.37756E+02    0.79077E+00    0.81319E+05    0.22020E+02    0.18316E+04
    0.46216E+02    0.96795E+00    0.10874E+06    0.27114E+02    0.15672E+04
    0.56571E+02    0.11848E+01    0.14157E+06    0.32968E+02    0.13056E+04
    0.69246E+02    0.14503E+01    0.19058E+06    0.38611E+02    0.10164E+04
    0.84762E+02    0.17752E+01    0.13801E+06    0.43606E+02    0.76035E+03
    0.10375E+03    0.21730E+01    0.10454E+06    0.49370E+02    0.54388E+03
    0.12700E+03    0.26599E+01    0.44966E+06    0.56328E+02    0.45093E+03
