    0.50000E+01    0.10472E+00    0.55747E+04    0.39978E+01    0.14600E+04
    0.61203E+01    0.12818E+00    0.67141E+04    0.53136E+01    0.15201E+04
    0.74916E+01    0.15690E+00    0.88888E+04    0.66118E+01    0.15858E+04
    0.91701E+01    0.19206E+00    0.75718E+04    0.77899E+01    0.14315E+04
    0.11225E+02    0.23509E+00    0.65509E+04    0.95929E+01    0.13913E+04
    0.13740E+02    0.28777E+00    0.11651E+05    0.11450E+02    0.14072E+04
    0.16818E+02    0.35224E+00    0.14540E+05    0.13786E+02    0.13365E+04
    0.20587E+02    0.43116E+00    0.12451E+05    0.16206E+02    0.12712E+04
    0.25199E+02    0.52777E+00    0.16091E+05    0.18533E+02    0.11638E+04
    0.30845E+02    0.64602E+00    0.15958E+05    0.20891E+02    0.10387E+04
    0.37756E+02    0.79077E+00    0.16904E+05    0.23526E+02    0.88833E+03
    0.46216E+02    0.96795E+00    0.14496E+05    0.26049E+02    0.74092E+03
    0.56571E+02    0.11848E+01    0.17017E+05    0.28763E+02    0.59220E+03
    0.69246E+02    0.14503E+01    0.38810E+05    0.32090E+02    0.48279E+03
    0.84762E+02    0.17752E+01    0.30613E+05    0.36269E+02    0.35652E+03
    0.10375E+03    0.21730E+01    0.16702E+05    0.41660E+02    0.27580E+03
    0.12700E+03    0.26599E+01   -0.16747E+05    0.47050E+02    0.26058E+03
