6.601302e-11	8.165706e-01
6.616478e-06	6.937981e-05
1.288301e-05	7.349253e-05
1.933904e-05	7.698933e-05
2.614967e-05	1.093745e-04
3.191772e-05	1.326402e-04
3.882979e-05	1.366337e-04
4.534226e-05	1.858473e-04
5.189799e-05	4.491607e-04
5.775953e-05	5.330245e-04
6.430259e-05	3.848473e-04
7.114295e-05	5.831917e-04
7.734257e-05	9.426276e-04
8.360586e-05	9.927948e-04
9.023101e-05	1.009186e-03
9.683220e-05	1.635591e-03
1.030521e-04	2.386411e-03
1.093068e-04	2.307932e-03
1.158360e-04	2.039969e-03
1.223647e-04	2.245466e-03
1.287969e-04	2.674441e-03
1.352930e-04	3.320714e-03
1.417333e-04	4.454017e-03
1.480956e-04	5.555332e-03
1.544452e-04	5.885581e-03
1.608424e-04	5.546053e-03
1.672970e-04	5.187015e-03
1.737672e-04	5.130291e-03
1.802225e-04	5.334198e-03
1.866643e-04	5.738576e-03
1.931047e-04	6.219149e-03
1.995496e-04	6.770710e-03
2.059688e-04	7.332246e-03
2.123941e-04	7.764359e-03
2.188098e-04	7.975260e-03
2.252222e-04	7.863780e-03
2.316356e-04	7.494211e-03
2.380674e-04	6.960829e-03
2.445020e-04	6.406665e-03
2.509348e-04	5.894760e-03
2.573745e-04	5.422095e-03
2.638100e-04	4.997770e-03
2.702429e-04	4.635413e-03
2.766781e-04	4.294356e-03
2.831108e-04	3.947953e-03
2.895440e-04	3.624817e-03
2.959757e-04	3.278772e-03
3.023975e-04	2.942622e-03
3.088218e-04	2.608657e-03
3.152499e-04	2.258519e-03
3.216882e-04	1.924694e-03
3.280995e-04	1.592775e-03
3.345252e-04	1.307805e-03
3.409532e-04	1.038849e-03
3.473655e-04	8.225838e-04
3.538060e-04	6.378293e-04
3.602369e-04	4.964272e-04
3.666614e-04	3.852646e-04
3.731182e-04	2.985597e-04
3.795542e-04	2.326767e-04
3.859865e-04	1.853903e-04
3.923803e-04	1.443227e-04
3.988456e-04	1.135866e-04
4.053172e-04	9.359916e-05
4.117164e-04	7.124742e-05
4.182197e-04	5.886952e-05
4.246500e-04	4.466375e-05
4.310212e-04	3.651778e-05
4.374267e-04	2.914667e-05
4.439009e-04	2.350410e-05
4.503456e-04	1.817942e-05
4.568482e-04	1.394749e-05
4.633382e-04	1.076857e-05
4.696299e-04	7.788340e-06
4.761744e-04	6.477038e-06
4.825598e-04	5.046527e-06
4.888211e-04	3.635883e-06
4.952927e-04	2.821287e-06
5.016230e-04	1.927217e-06
5.081402e-04	1.708666e-06
5.144393e-04	1.172225e-06
5.212383e-04	5.761782e-07
5.276208e-04	1.112620e-06
5.348027e-04	3.774961e-07
5.409612e-04	5.761782e-07
5.464327e-04	2.582868e-07
5.529552e-04	2.384186e-07
5.595136e-04	1.390775e-07
5.665324e-04	1.986821e-07
5.703999e-04	5.960464e-08
5.806679e-04	9.934107e-08
5.847075e-04	7.947286e-08
5.921332e-04	5.960464e-08
5.965271e-04	3.973643e-08
6.067801e-04	1.986821e-08
6.100317e-04	1.986821e-08
6.178006e-04	0.000000e+00
6.216637e-04	3.973643e-08
6.306715e-04	0.000000e+00
6.371069e-04	1.986821e-08
